,z0,z1,z2,z3,z4,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp,m,rh
6928,24.1393227566,24.1406093707,24.1420027729,24.1388144648,24.1379714272,-1.35,0.0,13093.2963332,24.1395071372,21.9637948516,24.14,24.14,24.14,24.14,24.14,24.14,4.96605466295,59350.5115873
6929,24.1398664662,24.1402872635,24.1427566601,24.1409752489,24.1376107756,-1.4,0.0,13093.2963332,24.1400272736,21.9685447355,24.14,24.14,24.14,24.14,24.14,24.14,4.96004358713,59136.9654912
6930,24.141098539,24.1408328939,24.1383522077,24.1403392925,24.1396161709,-1.45,0.0,13093.2963332,24.1405887658,21.973715742,24.14,24.14,24.14,24.14,24.14,24.14,4.94930888981,58570.328132
6931,24.1402083034,24.1390920854,24.1384036712,24.1410861091,24.1419155865,-1.5,0.0,13093.2963332,24.1401892479,21.9792638917,24.14,24.14,24.14,24.14,24.14,24.14,4.94202196761,58077.918013
6932,24.1392271141,24.1404812817,24.1409699068,24.1384241243,24.1392410723,-1.55,0.0,13093.2963332,24.139451042,21.9850280316,24.14,24.14,24.14,24.14,24.14,24.14,4.93244292186,57618.0422655
6933,24.1411195362,24.1406037238,24.1383636144,24.1388953436,24.1380618341,-1.6,0.0,13093.2963332,24.140294382,21.9910215681,24.14,24.14,24.14,24.14,24.14,24.14,4.92518673679,57276.4414457
6934,24.140751593,24.1405964306,24.140454428,24.1413404561,24.1419765992,-1.65,0.0,13093.2963332,24.1408893177,21.9971695585,24.14,24.14,24.14,24.14,24.14,24.14,4.91435520797,56601.4010486
6935,24.1412220029,24.1408778808,24.140130915,24.1391391632,24.1425295577,-1.7,0.0,13093.2963332,24.1410698721,22.003341062,24.14,24.14,24.14,24.14,24.14,24.14,4.90549364321,55983.2539154
6936,24.2345612887,24.2357615682,24.2314057138,24.2358646505,24.2308962335,-1.7,0.0,13093.2963332,24.2341008175,22.0050600173,24.24,24.24,24.24,24.24,24.24,24.24,4.96942144948,65631.0584363
6937,24.2390762341,24.2395181458,24.2370405008,24.2387618751,24.2384851753,-1.7,0.0,13093.2963332,24.2388385578,22.0066927765,24.24,24.24,24.24,24.24,24.24,24.24,4.9205618993,55780.574282
6938,24.2390394671,24.2411248628,24.2387758655,24.2412481424,24.2403136767,-1.7,0.0,13093.2963332,24.2395503056,22.0054331194,24.24,24.24,24.24,24.24,24.24,24.24,4.95779807109,61438.8761957
6939,24.2399069967,24.2398753267,24.2385815753,24.2404151433,24.2403216442,-1.7,0.0,13093.2963332,24.2398693369,21.9983314338,24.24,24.24,24.24,24.24,24.24,24.24,4.95837531778,60960.332708
6940,24.240027429,24.2419218648,24.2376637695,24.2402100167,24.2378756881,-1.7,0.0,13093.2963332,24.2397748582,21.9868635481,24.24,24.24,24.24,24.24,24.24,24.24,4.96745526488,61428.4506677
6941,24.2392040992,24.2402615139,24.2406503695,24.2419919881,24.2386315576,-1.7,0.0,13093.2963332,24.2396295301,21.973408608,24.24,24.24,24.24,24.24,24.24,24.24,4.97512146215,61946.2906387
6942,24.2404674608,24.2399071593,24.2387912712,24.2384502871,24.237880053,-1.7,0.0,13093.2963332,24.2397922554,21.9594207479,24.24,24.24,24.24,24.24,24.24,24.24,4.9820309403,62536.9141493
6943,24.2395507824,24.2403847215,24.238256548,24.2420563671,24.2389850463,-1.7,0.0,13093.2963332,24.2396830957,21.9456270929,24.24,24.24,24.24,24.24,24.24,24.24,4.99264095809,63011.2659878
6944,24.2396453947,24.2402053231,24.2415717277,24.2419335632,24.2375116795,-1.7,0.0,13093.2963332,24.2398610253,21.9317854957,24.24,24.24,24.24,24.24,24.24,24.24,4.99721291619,63590.6222278
6945,24.2401287417,24.2408710219,24.2392189491,24.2409694655,24.2374045867,-1.7,0.0,13093.2963332,24.2399021536,21.9180415098,24.24,24.24,24.24,24.24,24.24,24.24,5.0065953098,64111.5459019
6946,24.2400914502,24.2401070899,24.2409168665,24.2416133109,24.2399642004,-1.7,0.0,13093.2963332,24.2403024793,21.9044458684,24.24,24.24,24.24,24.24,24.24,24.24,5.01477082744,64664.3469008
6947,24.2392754215,24.2412384322,24.2419524881,24.2405501209,24.2388290189,-1.7,0.0,13093.2963332,24.2397899468,21.891013978,24.24,24.24,24.24,24.24,24.24,24.24,5.02199800343,65128.5171776
6948,24.0691276528,24.0712705727,24.0716146835,24.0686208451,24.0774089572,-1.65,0.0,13093.2963332,24.0704462897,21.8754839695,24.06,24.06,24.06,24.06,24.06,24.06,4.92149404253,48654.5901277
6949,24.0602287023,24.061504931,24.05984679,24.0604174639,24.0638250123,-1.6,0.0,13093.2963332,24.0607243624,21.8491703692,24.06,24.06,24.06,24.06,24.06,24.06,5.02257808618,67837.6797698
6950,24.0594959685,24.0589103112,24.060784788,24.0598893275,24.0625861117,-1.55,0.0,13093.2963332,24.0599302181,21.8219969915,24.06,24.06,24.06,24.06,24.06,24.06,4.97429574887,58809.9733632
6951,24.0593491473,24.0602492309,24.0596160597,24.0607843617,24.0593277427,-1.5,0.0,13093.2963332,24.0595907846,21.8034426629,24.06,24.06,24.06,24.06,24.06,24.06,4.98484085791,60685.143383
6952,24.0605659098,24.059553471,24.0595667832,24.0602262892,24.0592053966,-1.45,0.0,13093.2963332,24.0601949082,21.7932895119,24.06,24.06,24.06,24.06,24.06,24.06,4.98523105981,60927.2358623
6953,24.0600708738,24.0604014625,24.0592556278,24.0587028694,24.0595795078,-1.4,0.0,13093.2963332,24.0598490534,21.7877713061,24.06,24.06,24.06,24.06,24.06,24.06,4.98625517433,60894.0662594
6954,24.0594067434,24.0598403382,24.057981087,24.0604576819,24.0586703353,-1.35,0.0,13093.2963332,24.059333174,21.7838757346,24.06,24.06,24.06,24.06,24.06,24.06,4.98720506116,61022.7471629
6955,24.0598881607,24.0591183245,24.0603301463,24.0591165472,24.0621489473,-1.3,0.0,13093.2963332,24.0600289662,21.7803774351,24.06,24.06,24.06,24.06,24.06,24.06,4.98597734101,61149.0963183
6956,24.0603137159,24.0616887575,24.0585163263,24.0599187842,24.0600093274,-1.25,0.0,13093.2963332,24.0602123635,21.7775073972,24.06,24.06,24.06,24.06,24.06,24.06,4.98758989752,61179.8068352
6957,24.05984377,24.0582580136,24.0589639907,24.0612434084,24.0606175735,-1.2,0.0,13093.2963332,24.0598188795,21.7753256582,24.06,24.06,24.06,24.06,24.06,24.06,4.98670386394,61187.1063564
6958,24.0598730618,24.0607801919,24.0601834688,24.0586003876,24.0621590007,-1.15,0.0,13093.2963332,24.0601228922,21.7737193394,24.06,24.06,24.06,24.06,24.06,24.06,4.98635810731,61326.8944476
6959,24.059721288,24.059403153,24.0605919743,24.0588500007,24.0625963166,-1.1,0.0,13093.2963332,24.0600033172,21.7727656045,24.06,24.06,24.06,24.06,24.06,24.06,4.98830274453,61335.3527041
6960,24.2215931831,24.2189296888,24.2177933121,24.2218562743,24.2138121718,-1.19166666667,0.0,13093.2963332,24.2201908713,21.7754312657,24.23,24.23,24.23,24.23,24.23,24.23,5.08640494307,77170.4277873
6961,24.2291942306,24.2282614824,24.2308204919,24.2315824179,24.2269498098,-1.28333333333,0.0,13093.2963332,24.229233251,21.7904671088,24.23,24.23,24.23,24.23,24.23,24.23,4.99695516965,59746.3769788
6962,24.2295981917,24.231035119,24.2303307725,24.2283271144,24.2293122625,-1.375,0.0,13093.2963332,24.2296436629,21.8077789963,24.23,24.23,24.23,24.23,24.23,24.23,5.04717646112,68703.15102
6963,24.2303287683,24.2317817826,24.2299070346,24.2312118088,24.2293642249,-1.46666666667,0.0,13093.2963332,24.2304173289,21.8173170815,24.23,24.23,24.23,24.23,24.23,24.23,5.0449003851,67440.5245973
6964,24.2292069433,24.2300857624,24.2301606056,24.2297041567,24.2309245483,-1.55833333333,0.0,13093.2963332,24.2296149218,21.8187805162,24.23,24.23,24.23,24.23,24.23,24.23,5.04609836821,67461.8838609
6965,24.2296616729,24.2313275252,24.2326029249,24.2320306189,24.2289114966,-1.65,0.0,13093.2963332,24.2302568997,21.8159587975,24.23,24.23,24.23,24.23,24.23,24.23,5.0528677915,68026.5188566
6966,24.2306999613,24.2302055786,24.2299915431,24.2282007923,24.231355033,-1.74166666667,0.0,13093.2963332,24.2303977581,21.8116253869,24.23,24.23,24.23,24.23,24.23,24.23,5.05567152475,68227.828022
6967,24.231198231,24.2286606549,24.2296145855,24.2285660837,24.2308394148,-1.83333333333,0.0,13093.2963332,24.2304927226,21.8069078348,24.23,24.23,24.23,24.23,24.23,24.23,5.06369107125,68632.291899
6968,24.2308139908,24.2300435566,24.2300316176,24.2296505789,24.2289525019,-1.925,0.0,13093.2963332,24.2303457619,21.8015223232,24.23,24.23,24.23,24.23,24.23,24.23,5.06712770036,68948.897137
6969,24.2297550408,24.2301347889,24.229328475,24.2287863012,24.2321116871,-2.01666666667,0.0,13093.2963332,24.2299010923,21.7952096116,24.23,24.23,24.23,24.23,24.23,24.23,5.0719786169,69268.2848046
6970,24.2309203722,24.230946269,24.2310442588,24.2320518317,24.2315402227,-2.10833333333,0.0,13093.2963332,24.23112238,21.7879984518,24.23,24.23,24.23,24.23,24.23,24.23,5.07795066305,69820.6695073
6971,24.2299970601,24.2289934754,24.2279074659,24.2281075559,24.2330786069,-2.2,0.0,13093.2963332,24.2298340577,21.7800255135,24.23,24.23,24.23,24.23,24.23,24.23,5.08090975934,69977.1572087
6972,24.1929222331,24.1936271932,24.1924560976,24.1916307548,24.1935499019,-2.25,0.0,14801.6435273,24.1928799811,21.7724052008,24.19,24.19,24.19,24.19,24.19,24.19,5.0589057769,66262.2072765
6973,24.1895872768,24.1887825573,24.1879180859,24.1899030835,24.1902665846,-2.3,0.0,14801.6435273,24.1894641772,21.7635491763,24.19,24.19,24.19,24.19,24.19,24.19,5.07759680632,70095.7470957
6974,24.1906234328,24.1905670891,24.1903044286,24.1904391768,24.1902469312,-2.35,0.0,14801.6435273,24.1905290584,21.7550734153,24.19,24.19,24.19,24.19,24.19,24.19,5.0666587246,68394.1227909
6975,24.191081441,24.1903226686,24.1878769688,24.1890362203,24.1879575857,-2.4,0.0,14801.6435273,24.190164432,21.7488498696,24.19,24.19,24.19,24.19,24.19,24.19,5.06771718395,68546.3907072
6976,24.1901375918,24.1919728661,24.1924549077,24.1884016751,24.1904372993,-2.45,0.0,14801.6435273,24.1903741041,21.7445322542,24.19,24.19,24.19,24.19,24.19,24.19,5.06811802267,68664.6082885
6977,24.1910666269,24.1898383939,24.1917829745,24.1895384845,24.1902817208,-2.5,0.0,14801.6435273,24.1907676361,21.7411100538,24.19,24.19,24.19,24.19,24.19,24.19,5.06729272318,68707.2641384
6978,24.1899017182,24.190195278,24.1892801498,24.1917036106,24.1892364436,-2.55,0.0,14801.6435273,24.1899925777,21.7379065444,24.19,24.19,24.19,24.19,24.19,24.19,5.06580814058,68560.8127578
6979,24.1899366544,24.1916613061,24.1886008854,24.1883044679,24.1892497364,-2.6,0.0,14801.6435273,24.1897354167,21.7345743795,24.19,24.19,24.19,24.19,24.19,24.19,5.06413175966,68651.3504874
6980,24.1905024044,24.1886327463,24.1901128274,24.1913332422,24.1905389462,-2.65,0.0,14801.6435273,24.1903781724,21.7313712688,24.19,24.19,24.19,24.19,24.19,24.19,5.06604994967,68692.727664
6981,24.1906079911,24.18827507,24.1926450373,24.1909832192,24.1924287998,-2.7,0.0,14801.6435273,24.1908033903,21.7282170816,24.19,24.19,24.19,24.19,24.19,24.19,5.06223047371,68630.0480647
6982,24.1899955145,24.1895373911,24.1915351269,24.189977041,24.1899005707,-2.75,0.0,14801.6435273,24.1900799476,21.7252614144,24.19,24.19,24.19,24.19,24.19,24.19,5.06295227483,68584.2083477
6983,24.1901365682,24.1905188487,24.190175865,24.1906371713,24.1918200745,-2.8,0.0,14801.6435273,24.1904099738,21.7223260981,24.19,24.19,24.19,24.19,24.19,24.19,5.06244923859,68689.555254
6984,23.8282234565,23.826095999,23.8287529011,23.8241870327,23.8291597072,-2.75,0.0,16819.0876737,23.8278603871,21.7722087677,23.82,23.82,23.82,23.82,23.82,23.82,5.90926007723,48040.3413143
6985,23.819831429,23.819989974,23.8190790399,23.8193964142,23.8227148187,-2.7,0.0,16819.0876737,23.8200511325,21.7315293273,23.82,23.82,23.82,23.82,23.82,23.82,4.98362859963,69440.1797941
6986,23.8193344954,23.8195891823,23.819853573,23.8197566817,23.819066486,-2.65,0.0,16819.0876737,23.8194115493,21.6528974706,23.82,23.82,23.82,23.82,23.82,23.82,4.90549364321,48877.8936593
6987,23.8201445114,23.8215440251,23.8191061955,23.8214450813,23.8196085407,-2.6,0.0,16819.0876737,23.8202262758,21.5931369449,23.82,23.82,23.82,23.82,23.82,23.82,4.90549364321,53344.2890592
6988,23.8208417506,23.8207566999,23.8204328907,23.8210489742,23.8198717927,-2.55,0.0,16819.0876737,23.8207033618,21.5641208567,23.82,23.82,23.82,23.82,23.82,23.82,4.90549364321,53472.7370126
6989,23.8202324122,23.8195526222,23.8210432048,23.8187256539,23.818268518,-2.5,0.0,16819.0876737,23.8199088897,21.5528019138,23.82,23.82,23.82,23.82,23.82,23.82,4.90549364321,53498.4564427
6990,23.819807599,23.8199814089,23.8199379347,23.8195472572,23.8220355483,-2.45,0.0,16819.0876737,23.8200634942,21.5462535749,23.82,23.82,23.82,23.82,23.82,23.82,4.90549364321,53691.9428387
6991,23.8204993802,23.8194379036,23.817905464,23.8211365829,23.8197360457,-2.4,0.0,16819.0876737,23.8201132003,21.539577222,23.82,23.82,23.82,23.82,23.82,23.82,4.90549364321,53748.0594457
6992,23.8207996415,23.8194283826,23.8211413821,23.8217564948,23.8209438184,-2.35,0.0,16819.0876737,23.8207843718,21.5328064953,23.82,23.82,23.82,23.82,23.82,23.82,4.90549364321,53742.4757322
6993,23.8199298659,23.8213920599,23.8197650111,23.8214945102,23.8202574556,-2.3,0.0,16819.0876737,23.8202159362,21.5271666386,23.82,23.82,23.82,23.82,23.82,23.82,4.90549364321,53716.3816165
6994,23.8210621368,23.819651399,23.8213926199,23.821048995,23.8214799574,-2.25,0.0,16819.0876737,23.8209978961,21.5230065137,23.82,23.82,23.82,23.82,23.82,23.82,4.90549364321,53932.2222651
6995,23.8193808265,23.8185851908,23.8187912689,23.820874089,23.8198292398,-2.2,0.0,16819.0876737,23.819409692,21.5202344006,23.82,23.82,23.82,23.82,23.82,23.82,4.90549364321,53716.430367
6996,23.4117482544,23.4072769688,23.4105477581,23.4051755285,23.4125586012,-2.15833333333,0.0,25409.5684842,23.4109751045,21.6158215116,23.4,23.4,23.4,23.4,23.4,23.4,6.60813649268,43559.8486771
6997,23.401175257,23.4000875816,23.4011181842,23.3992435101,23.399815079,-2.11666666667,0.0,25409.5684842,23.4007623095,21.5749849923,23.4,23.4,23.4,23.4,23.4,23.4,4.90894624693,58806.8241962
6998,23.3995555404,23.3987393961,23.3994622973,23.4009678947,23.3985015437,-2.075,0.0,25409.5684842,23.3994569922,21.4722467029,23.4,23.4,23.4,23.4,23.4,23.4,4.90549364321,36574.0454611
6999,23.4005584199,23.3990408047,23.3985754803,23.4004348801,23.3994355263,-2.03333333333,0.0,25409.5684842,23.4000865065,21.3917340112,23.4,23.4,23.4,23.4,23.4,23.4,4.90549364321,41726.6961174
7000,23.4002582217,23.4009094832,23.3979057712,23.4006233731,23.400714838,-1.99166666667,42.1666666667,25409.5684842,23.4001795125,21.3511058559,23.4,23.4,23.4,23.4,23.4,23.4,4.90549364321,40845.1781362
7001,23.3999107528,23.4010108676,23.4003491191,23.4006298205,23.4007032792,-1.95,46.0,25409.5684842,23.4002043491,21.3333833511,23.4,23.4,23.4,23.4,23.4,23.4,4.90549364321,40905.338285
7002,23.4008900866,23.3989814716,23.3992475153,23.4001395976,23.3999225447,-1.90833333333,59.1666666667,25306.1184146,23.4003805279,21.3220873637,23.4,23.4,23.4,23.4,23.4,23.4,4.90549364321,40862.661799
7003,23.3997043563,23.3996775807,23.4007444353,23.3994396145,23.3991173195,-1.86666666667,72.3333333333,25148.1466243,23.3997147199,21.3113197224,23.4,23.4,23.4,23.4,23.4,23.4,4.90549364321,40660.8421737
7004,23.4005466,23.3998762612,23.4007602013,23.3989526017,23.3987152237,-1.825,85.5,25044.6965546,23.4001756297,21.3014851299,23.4,23.4,23.4,23.4,23.4,23.4,4.90549364321,40712.490313
7005,23.400075802,23.3997030499,23.400517688,23.3985447519,23.3988686548,-1.78333333333,98.6666666667,24783.2746947,23.3998298271,21.2942309816,23.4,23.4,23.4,23.4,23.4,23.4,4.90549364321,40349.1205159
7006,23.400027879,23.3984959098,23.4010039644,23.4001929431,23.4001334666,-1.74166666667,111.833333333,24363.8811667,23.3999916157,21.2900301702,23.4,23.4,23.4,23.4,23.4,23.4,4.90549364321,40404.4740775
7007,23.3999544568,23.3986749357,23.3984804496,23.4001729473,23.4011577513,-1.7,125.0,24363.8811667,23.399837516,21.2885764232,23.4,23.4,23.4,23.4,23.4,23.4,4.90549364321,40275.2872373
7008,23.5053124401,23.5025543616,23.4997580932,23.5044474363,23.5009109385,-1.60833333333,138.166666667,72525.2185516,23.5039608406,21.2919008461,23.51,23.51,23.51,23.51,23.51,23.51,4.90549364321,31068.4456066
7009,23.5097182222,23.5096264796,23.5075877252,23.5104469895,23.5082829415,-1.51666666667,151.333333333,72525.2185516,23.5094221819,21.3244456106,23.51,23.51,23.51,23.51,23.51,23.51,5.1873182674,20173.7995301
7010,23.5095599866,23.5104889907,23.5085359038,23.5102175128,23.5108815059,-1.425,164.5,72525.2185516,23.5097522607,21.3504815912,23.51,23.51,23.51,23.51,23.51,23.51,4.90549364321,23145.6031273
7011,23.5095552241,23.5094264718,23.5094301391,23.5098254104,23.5107726315,-1.33333333333,177.666666667,72525.2185516,23.5096857846,21.3676327133,23.51,23.51,23.51,23.51,23.51,23.51,4.90549364321,21284.3385031
7012,23.5103554009,23.510191186,23.5112081248,23.510322934,23.5104878423,-1.24166666667,190.833333333,72051.3035475,23.5104316602,21.3832046844,23.51,23.51,23.51,23.51,23.51,23.51,4.90549364321,20566.0868169
7013,23.5100791565,23.5091606642,23.5091627228,23.5106185994,23.509130196,-1.15,204.0,71740.9533386,23.5098375437,21.4018641687,23.51,23.51,23.51,23.51,23.51,23.51,4.90549364321,19846.8381633
7014,23.5098800622,23.5111822761,23.5100725219,23.5111429098,23.5085433096,-1.05833333333,219.166666667,71740.9533386,23.5099767235,21.4244689088,23.51,23.51,23.51,23.51,23.51,23.51,4.91485213999,19404.5458389
7015,23.5098608389,23.5093317683,23.5102489637,23.5100522207,23.510475415,-0.966666666667,234.333333333,71740.9533386,23.5099269069,21.4505600571,23.51,23.51,23.51,23.51,23.51,23.51,4.93423547929,18863.2041217
7016,23.5098511088,23.5104432027,23.5095047786,23.5104478611,23.5100212421,-0.875,249.5,71740.9533386,23.5099410351,21.4791543357,23.51,23.51,23.51,23.51,23.51,23.51,4.95204925678,18413.9241716
7017,23.5098425538,23.5093233573,23.5111113896,23.5113649058,23.5102721014,-0.783333333333,264.666666667,71740.9533386,23.5100715544,21.5095479975,23.51,23.51,23.51,23.51,23.51,23.51,4.96841601049,17716.0129646
7018,23.5098346367,23.5101639814,23.5091523124,23.5115826134,23.5082436404,-0.691666666667,279.833333333,71740.9533386,23.5097621348,21.5413866174,23.51,23.51,23.51,23.51,23.51,23.51,4.98276862439,17203.7168449
7019,23.5098271501,23.5090759165,23.5101151401,23.5105946297,23.5123654984,-0.6,295.0,71740.9533386,23.5101133163,21.5745270745,23.51,23.51,23.51,23.51,23.51,23.51,4.99726702366,16724.1693138
7020,23.6433992438,23.6428422415,23.6407485729,23.6433084028,23.6368230048,-0.55,310.166666667,71740.9533386,23.6423599487,21.6019582125,23.65,23.65,23.65,23.65,23.65,23.65,4.90549364321,28104.2725492
7021,23.6494707174,23.6498257593,23.6483900262,23.6499173265,23.649902643,-0.5,325.333333333,71740.9533386,23.6494850623,21.6551194126,23.65,23.65,23.65,23.65,23.65,23.65,5.22965886521,15600.502809
7022,23.6495412618,23.6503095917,23.6511015715,23.6501245275,23.6488467834,-0.45,340.5,71430.6031297,23.6497329676,21.698756479,23.65,23.65,23.65,23.65,23.65,23.65,4.90549364321,19632.7664692
7023,23.6505453561,23.6509626944,23.6515548117,23.6499954809,23.6515071318,-0.4,355.666666667,70956.6881257,23.6507464208,21.730339621,23.65,23.65,23.65,23.65,23.65,23.65,4.90549364321,17710.3789605
7024,23.6500394233,23.6505147228,23.6500201711,23.6506643939,23.6508227696,-0.35,370.833333333,70956.6881257,23.6502193505,21.7574321248,23.65,23.65,23.65,23.65,23.65,23.65,4.90549364321,16927.213241
7025,23.6504236475,23.6495666434,23.6494661802,23.6494955459,23.6517925348,-0.3,386.0,70956.6881257,23.6503281369,21.7848746358,23.65,23.65,23.65,23.65,23.65,23.65,4.90549364321,16439.3137863
7026,23.6498915348,23.6493695418,23.6516739293,23.6518078233,23.64832831,-0.25,389.5,70956.6881257,23.6499815952,21.8135933251,23.65,23.65,23.65,23.65,23.65,23.65,4.90549364321,15961.9333587
7027,23.6502440038,23.6508631399,23.6508234644,23.6518678752,23.6524835962,-0.2,393.0,70956.6881257,23.6507321087,21.8427000107,23.65,23.65,23.65,23.65,23.65,23.65,4.90549364321,15738.6032111
7028,23.649501233,23.6501592489,23.6503704523,23.6508507114,23.6492215425,-0.15,396.5,70956.6881257,23.6497211806,21.8714544196,23.65,23.65,23.65,23.65,23.65,23.65,4.90549364321,15261.4549871
7029,23.6508866786,23.6495257097,23.6518220489,23.6503088772,23.6514455664,-0.1,400.0,70956.6881257,23.6508568701,21.8993251424,23.65,23.65,23.65,23.65,23.65,23.65,4.90549364321,15213.3890895
7030,23.6498615671,23.6503532988,23.6508972867,23.650543722,23.6508185883,-0.05,403.5,70956.6881257,23.6501662589,21.9264292084,23.65,23.65,23.65,23.65,23.65,23.65,4.90549364321,14684.5742365
7031,23.65031027,23.6498226638,23.6490338581,23.6511566253,23.6522776465,0.0,407.0,70956.6881257,23.6504233673,21.9526559076,23.65,23.65,23.65,23.65,23.65,23.65,4.90549364321,14596.7451059
7032,23.340347259,23.341225309,23.3380767181,23.3346442883,23.338729837,0.0916666666667,410.5,70956.6881257,23.3398976646,22.0850976948,23.33,23.33,23.33,23.33,23.33,23.33,7.51626015974,15468.8187434
7033,23.3305977187,23.3299282178,23.3301219616,23.3302618131,23.3280406357,0.183333333333,414.0,70956.6881257,23.3301778375,22.0939733588,23.33,23.33,23.33,23.33,23.33,23.33,4.90549364321,18564.066883
7034,23.329806274,23.3298826681,23.3290718238,23.3293255644,23.3288335422,0.275,417.5,70956.6881257,23.3296442758,22.0780026819,23.33,23.33,23.33,23.33,23.33,23.33,6.13818989394,10488.6842806
7035,23.3297361878,23.3298323308,23.3314620208,23.3315686651,23.3296924706,0.366666666667,421.0,70956.6881257,23.3300041338,22.0702195567,23.33,23.33,23.33,23.33,23.33,23.33,5.69822906686,11478.8589564
7036,23.3297405118,23.3298385939,23.3298462145,23.3311516246,23.3301885215,0.458333333333,424.5,70956.6881257,23.3298955215,22.0818687215,23.33,23.33,23.33,23.33,23.33,23.33,5.73168496376,11338.7906526
7037,23.3297358605,23.3298341084,23.3294985941,23.3296615332,23.3305992698,0.55,428.0,70956.6881257,23.329805309,22.1061328489,23.33,23.33,23.33,23.33,23.33,23.33,5.74873078739,11325.9182851
7038,23.3297307787,23.3298368941,23.3297579853,23.3293768905,23.3315705946,0.641666666667,408.5,70956.6881257,23.3298964969,22.1332704163,23.33,23.33,23.33,23.33,23.33,23.33,5.73178299616,11410.1809914
7039,23.329727011,23.3298430079,23.330961105,23.3303991216,23.3302670167,0.733333333333,389.0,70956.6881257,23.3299359685,22.1584841258,23.33,23.33,23.33,23.33,23.33,23.33,5.7090176162,11495.7698194
7040,23.3297231594,23.3298546358,23.3290272238,23.3310776371,23.3302300251,0.825,369.5,70956.6881257,23.3298187545,22.1801766088,23.33,23.33,23.33,23.33,23.33,23.33,5.65446225917,11647.9975525
7041,23.3297211167,23.329862493,23.3299510104,23.3314558849,23.3285552541,0.916666666667,350.0,70956.6881257,23.3297577553,22.1991266861,23.33,23.33,23.33,23.33,23.33,23.33,5.62028410637,11745.0247968
7042,23.3297187778,23.3298680042,23.3291687969,23.3305581576,23.3292217476,1.00833333333,330.5,70956.6881257,23.3296956394,22.2160267418,23.33,23.33,23.33,23.33,23.33,23.33,5.58885829553,11803.7652638
7043,23.3297164373,23.3298728595,23.3291967506,23.330849224,23.3307056957,1.1,311.0,70956.6881257,23.3298602191,22.2308427907,23.33,23.33,23.33,23.33,23.33,23.33,5.55482556164,11886.1955128
7044,23.763901268,23.7625567427,23.7593187466,23.763131883,23.7569460469,1.1,291.5,70956.6881257,23.7628528103,22.2716338112,23.77,23.77,23.77,23.77,23.77,23.77,6.71500419849,35778.5274627
7045,23.769532374,23.7709956807,23.7692475446,23.7711026494,23.7695090125,1.1,272.0,70956.6881257,23.7697205871,22.3634437725,23.77,23.77,23.77,23.77,23.77,23.77,6.16425888591,11822.8360799
7046,23.7707103662,23.7701664724,23.7707210189,23.7718468042,23.770261175,1.1,252.5,70956.6881257,23.7706944773,22.4142583745,23.77,23.77,23.77,23.77,23.77,23.77,4.90549364321,25172.5593232
7047,23.7708227896,23.7704220186,23.7717671527,23.7705379634,23.7704546086,1.1,233.0,70956.6881257,23.7708094952,22.4293819585,23.77,23.77,23.77,23.77,23.77,23.77,4.90549364321,19323.8040289
7048,23.7702721913,23.7699460883,23.7713056342,23.7704619766,23.7704244712,1.1,213.5,70956.6881257,23.770368568,22.4338676492,23.77,23.77,23.77,23.77,23.77,23.77,4.90549364321,19531.1798239
7049,23.7699551794,23.7716087039,23.7719200473,23.7711276931,23.7706824684,1.1,194.0,70956.6881257,23.7704754718,22.4407411777,23.77,23.77,23.77,23.77,23.77,23.77,4.90549364321,19726.4845525
7050,23.7699430318,23.7695566296,23.7721023968,23.7700182388,23.7698506377,1.1,190.416666667,70956.6881257,23.7701038527,22.4511024715,23.77,23.77,23.77,23.77,23.77,23.77,4.90549364321,19609.560037
7051,23.7700983659,23.7700746641,23.7712751204,23.7705207158,23.7721301099,1.1,186.833333333,70956.6881257,23.7704638809,22.4620813427,23.77,23.77,23.77,23.77,23.77,23.77,4.90549364321,19586.1737105
7052,23.7701901299,23.7703817722,23.7698982175,23.7715056499,23.7708933239,1.1,183.25,70956.6881257,23.7703600316,22.4718642318,23.77,23.77,23.77,23.77,23.77,23.77,4.90549364321,19443.0691586
7053,23.7699750123,23.7694066982,23.7686205679,23.7705154219,23.7686229296,1.1,179.666666667,70956.6881257,23.7696824902,22.4802127161,23.77,23.77,23.77,23.77,23.77,23.77,4.90549364321,19168.8005337
7054,23.7708668453,23.7711409878,23.7704869494,23.7701975902,23.7699518272,1.1,176.083333333,70956.6881257,23.7707060005,22.4875915384,23.77,23.77,23.77,23.77,23.77,23.77,4.90549364321,19219.3082526
7055,23.7705127515,23.7708224182,23.7706370899,23.7695740371,23.7703100057,1.1,172.5,70956.6881257,23.7704611243,22.494725041,23.77,23.77,23.77,23.77,23.77,23.77,4.90549364321,18952.0891485
7056,23.5634433843,23.5639322225,23.5676185475,23.5597475726,23.5703063027,1.1,168.916666667,57860.3676762,23.5641951739,22.5294550869,23.55,23.55,23.55,23.55,23.55,23.55,5.99226678762,13681.95311
7057,23.5511094443,23.5508261466,23.5521613963,23.5511552108,23.5509703689,1.1,165.333333333,57860.3676762,23.5511686201,22.5113845118,23.55,23.55,23.55,23.55,23.55,23.55,4.90549364321,28454.7849253
7058,23.5496695128,23.5494706955,23.5505459685,23.5497319557,23.552408152,1.1,161.75,57860.3676762,23.550039813,22.4687181498,23.55,23.55,23.55,23.55,23.55,23.55,4.90549364321,17649.7223259
