,z0,z1,z2,z3,z4,z5,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp5,sp,m,rh
6266,19.919652475,19.9198651161,22.4994829066,19.9199260742,19.9198041896,19.9195443728,-4.025,0.0,3132.29999925,19.9198296237,18.3846103465,19.92,19.92,19.92,19.92,19.92,19.92,19.92,1.44445599563,17838.4234807
6267,19.9196782082,19.9199080222,22.4836104241,19.9198773306,19.9198419243,19.919687664,-4.06666666667,0.0,3132.29999925,19.9198252852,18.3937114171,19.92,19.92,19.92,19.92,19.92,19.92,19.92,1.29432137095,15082.4243255
6268,19.9197147039,19.9199174088,22.4596474362,19.9199250968,19.9198584605,19.9197029674,-4.10833333333,0.0,3132.29999925,19.9198602555,18.3986567621,19.92,19.92,19.92,19.92,19.92,19.92,19.92,1.36496034566,16350.0249914
6269,19.919729701,19.9199221065,22.4360925427,19.9199267505,19.9198648822,19.9197106015,-4.15,0.0,3132.29999925,19.9198651685,18.4016384489,19.92,19.92,19.92,19.92,19.92,19.92,19.92,1.36926274909,16434.0900048
6270,19.9197428387,19.9194602408,22.4146014259,19.919926733,19.9198702189,19.9197177437,-4.19166666667,0.0,3132.29999925,19.9198039333,18.4039007004,19.92,19.92,19.92,19.92,19.92,19.92,19.92,1.37288025594,16505.5973753
6271,19.919756424,19.9194569881,22.3942237194,19.9199267943,19.9198751593,19.9197241029,-4.23333333333,0.0,3132.29999925,19.919806264,18.405825278,19.92,19.92,19.92,19.92,19.92,19.92,19.92,1.3768000758,16582.9840982
6272,19.9197684034,19.9194745226,22.3740607534,19.9199271255,19.9198798134,19.9197307209,-4.275,0.0,3132.29999925,19.9198115534,18.407433831,19.92,19.92,19.92,19.92,19.92,19.92,19.92,1.38091947943,16663.8934911
6273,19.9197791549,19.9194929684,22.3538610465,19.9199273895,19.9198842237,19.9197366507,-4.31666666667,0.0,3132.29999925,19.9198166808,18.4086971657,19.92,19.92,19.92,19.92,19.92,19.92,19.92,1.38483207671,16741.041465
6274,19.9197888905,19.919510071,22.3337275784,19.9199278237,19.9198884178,19.9197428615,-4.35833333333,0.0,3132.29999925,19.9198216484,18.4096158063,19.92,19.92,19.92,19.92,19.92,19.92,19.92,1.38897099813,16822.5386484
6275,19.9197977536,19.919526023,22.3137980812,19.9199284939,19.9198924164,19.91974844,-4.4,0.0,3132.29999925,19.9198264096,18.4102352501,19.92,19.92,19.92,19.92,19.92,19.92,19.92,1.39335959032,16908.4756718
6276,20.3686704385,20.3683816597,22.347324878,20.4208801796,20.3690216075,20.3637745232,-4.4,0.0,3769.64471196,20.4014673029,18.4201266502,20.38,20.38,20.38,20.38,20.38,20.38,20.38,2.66759898425,22802.7528954
6277,20.3796877079,20.3797048351,22.3839360397,20.3802659236,20.3796773176,20.3794947379,-4.4,0.0,3769.64471196,20.3799296704,18.4374065213,20.38,20.38,20.38,20.38,20.38,20.38,20.38,1.59358834853,20261.5897093
6278,20.3795615952,20.3798624467,22.4020597968,20.3798176216,20.3797638534,20.3799348664,-4.4,0.0,3769.64471196,20.3798037744,18.4518847026,20.38,20.38,20.38,20.38,20.38,20.38,20.38,1.86651768791,26427.7124549
6279,20.3798860471,20.3797821929,22.4045947737,20.3798493264,20.3796276865,20.3798928473,-4.4,0.0,3769.64471196,20.3798243143,18.4621548415,20.38,20.38,20.38,20.38,20.38,20.38,20.38,1.58214907698,20414.9424144
6280,20.3799010752,20.3797690938,22.400325849,20.3798575383,20.379607895,20.3798836915,-4.4,0.0,3769.64471196,20.3798250151,18.4696523835,20.38,20.38,20.38,20.38,20.38,20.38,20.38,1.5841981585,20449.3466124
6281,20.3799011704,20.3797630141,22.3950149237,20.3798510682,20.3795991723,20.3798786365,-4.4,0.0,3769.64471196,20.3798191888,18.4760080812,20.38,20.38,20.38,20.38,20.38,20.38,20.38,1.5736489675,20237.530737
6282,20.3799005084,20.3797582087,22.3903879961,20.3798430953,20.3795925311,20.3798743842,-4.4,0.0,3769.64471196,20.3798130517,18.4820197078,20.38,20.38,20.38,20.38,20.38,20.38,20.38,1.56347093272,20034.6403495
6283,20.3799000474,20.3797540949,22.3862380531,20.3798346022,20.3795870069,20.3798705974,-4.4,0.0,3769.64471196,20.3798069869,18.4878205943,20.38,20.38,20.38,20.38,20.38,20.38,20.38,1.55376473458,19842.3844938
6284,20.3798997772,20.3797505538,22.3820998381,20.3798257654,20.3795824317,20.3798672074,-4.4,0.0,3769.64471196,20.3798010427,18.4933249292,20.38,20.38,20.38,20.38,20.38,20.38,20.38,1.54451473034,19660.3150766
6285,20.3798996688,20.3797475058,22.3777951916,20.3798166596,20.3795786828,20.3798641683,-4.4,0.0,3769.64471196,20.3797952272,18.4984773346,20.38,20.38,20.38,20.38,20.38,20.38,20.38,1.53569534701,19487.7989971
6286,20.3798996988,20.3797448861,22.3733630879,20.379956891,20.3795756578,20.3798614416,-4.4,0.0,3769.64471196,20.3798618184,18.5032768733,20.38,20.38,20.38,20.38,20.38,20.38,20.38,1.52767427764,19331.7437207
6287,20.3798998477,20.3797426409,22.3688884227,20.3799589829,20.3795732693,20.3798589939,-4.4,0.0,3769.64471196,20.379861472,18.5077403529,20.38,20.38,20.38,20.38,20.38,20.38,20.38,1.51919748612,19168.0060027
6288,20.4925767993,20.4925239766,22.3960357725,20.4956085088,20.4929475593,20.4928091663,-4.45,0.0,4036.4163636,20.4942069,18.5154692978,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.80138157819,24983.8058154
6289,20.4994839298,20.499281231,22.4281733732,20.499815794,20.4995714016,20.4994376032,-4.5,0.0,4036.4163636,20.49959628,18.5227616557,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.31443873797,15419.4005283
6290,20.499430413,20.4997678962,22.4469502264,20.4999565443,20.4996564216,20.499865088,-4.55,0.0,4036.4163636,20.4998151659,18.5272108583,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.55117756823,19765.7209142
6291,20.4998910866,20.4997777086,22.4519944222,20.4999448948,20.4996322254,20.4998769444,-4.6,0.0,4036.4163636,20.4998656173,18.5288413085,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.50055004266,18792.5855603
6292,20.4999167566,20.499778207,22.4498124226,20.4999421591,20.4996314921,20.4998767275,-4.65,0.0,4036.4163636,20.4998673039,18.5285628146,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.49509331268,18691.3973725
6293,20.4999198773,20.4997796865,22.4455182293,20.4999403947,20.4996350117,20.4998768547,-4.7,0.0,4036.4163636,20.4998673353,18.5271868647,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.49229746153,18641.9304699
6294,20.4999216563,20.4997817628,22.441082923,20.4999387941,20.4996394695,20.499877373,-4.75,0.0,4036.4163636,20.4998675466,18.5250874847,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.4900704319,18603.7161974
6295,20.4999234843,20.4997842396,22.4366451839,20.499937306,20.4996444987,20.4998781845,-4.8,0.0,4036.4163636,20.4998680072,18.5223769893,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.48835267012,18575.5338131
6296,20.4994574494,20.4997870408,22.4319039051,20.4999359383,20.4996499883,20.4998792416,-4.85,0.0,4036.4163636,20.4998075772,18.5190701293,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.48699476311,18554.3926966
6297,20.4994443611,20.4997901108,22.4267029558,20.4999346984,20.4996558553,20.4998805076,-4.9,0.0,4036.4163636,20.4998062328,18.5151781961,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.48631092341,18546.4266347
6298,20.4994536924,20.4997934033,22.4210615457,20.4999335918,20.499662029,20.4998819511,-4.95,0.0,4036.4163636,20.4998080544,18.5107377959,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.48586391665,18542.9725537
6299,20.4994655882,20.4997968832,22.4150620148,20.4999326594,20.4996684464,20.4998835534,-5.0,0.0,4036.4163636,20.4998103998,18.5057853308,20.5,20.5,20.5,20.5,20.5,20.5,20.5,1.48594628596,18549.6730533
6300,20.1366000892,20.1122100863,22.4027543623,20.3371113503,20.1322779124,20.1124388083,-5.09166666667,0.0,3937.24363486,20.1220711461,18.4961818373,20.11,20.11,20.11,20.11,20.11,20.11,20.11,0.513373290943,4366.97884883
6301,20.1097558328,20.1098854463,22.3859734014,20.1425550044,20.1098795777,20.1099429561,-5.18333333333,0.0,3937.24363486,20.1098676246,18.4819339429,20.11,20.11,20.11,20.11,20.11,20.11,20.11,0.866501023648,12256.9497215
6302,20.1097809289,20.1099098653,22.370288665,20.1108203773,20.1098611166,20.1095891742,-5.275,0.0,3937.24363486,20.110231183,18.4690118167,20.11,20.11,20.11,20.11,20.11,20.11,20.11,1.22360023932,13808.6799594
6303,20.1098432215,20.1095895626,22.3578443286,20.1099880565,20.1099048951,20.1097198912,-5.36666666667,0.0,3937.24363486,20.1098277409,18.4603474708,20.11,20.11,20.11,20.11,20.11,20.11,20.11,1.06313717136,11823.9762985
6304,20.1098587507,20.1095915459,22.347627507,20.1099585856,20.109914598,20.1097391212,-5.45833333333,0.0,3937.24363486,20.109831955,18.4550404566,20.11,20.11,20.11,20.11,20.11,20.11,20.11,1.11546630628,12523.9825987
6305,20.109866449,20.1096071822,22.338106596,20.1099692059,20.1099195355,20.1097512795,-5.55,0.0,3937.24363486,20.1098450003,18.4514479454,20.11,20.11,20.11,20.11,20.11,20.11,20.11,1.14580655429,12958.1000769
6306,20.1098731505,20.1096228668,22.3284288213,20.1099731535,20.109923829,20.1097618473,-5.64166666667,0.0,3937.24363486,20.1098534796,18.448537434,20.11,20.11,20.11,20.11,20.11,20.11,20.11,1.16075968005,13192.3157846
6307,20.1098792968,20.1096372428,22.318408692,20.1099356238,20.1094735312,20.1097714952,-5.73333333333,0.0,3937.24363486,20.1097783634,18.445956605,20.11,20.11,20.11,20.11,20.11,20.11,20.11,1.17441797848,13409.0321804
6308,20.1098850274,20.10965065,22.3080970317,20.1099408428,20.1094719477,20.1097804626,-5.825,0.0,3937.24363486,20.1097855699,18.443658579,20.11,20.11,20.11,20.11,20.11,20.11,20.11,1.18807148308,13628.3401761
6309,20.1098904042,20.109663238,22.297552147,20.1099462134,20.1094899837,20.1097888528,-5.91666666667,0.0,3937.24363486,20.1097953969,18.4416440188,20.11,20.11,20.11,20.11,20.11,20.11,20.11,1.20082807111,13835.0487193
6310,20.1098954464,20.1096750737,22.2867951465,20.1099510268,20.1095091506,20.1097967172,-6.00833333333,0.0,3937.24363486,20.1098048336,18.4399035802,20.11,20.11,20.11,20.11,20.11,20.11,20.11,1.21334163134,14039.7183551
6311,20.1099001855,20.1096862417,22.2758254399,20.1099552839,20.1095272401,20.1098041165,-6.1,0.0,3937.24363486,20.1098135929,18.4384072225,20.11,20.11,20.11,20.11,20.11,20.11,20.11,1.22545377051,14239.5138088
6312,19.9675053709,19.9679224371,22.1853465855,19.9630898891,19.9672818989,19.9673548785,-6.15,0.0,3043.16332683,19.9667118751,18.4334294606,19.96,19.96,19.96,19.96,19.96,19.96,19.96,0.856940507635,9417.076026
6313,19.9600880386,19.9603287451,22.0777337914,19.9599729904,19.9601913541,19.9603425611,-6.2,0.0,3043.16332683,19.9601120326,18.4287851018,19.96,19.96,19.96,19.96,19.96,19.96,19.96,1.63286945015,21680.135164
6314,19.959924059,19.9597517467,22.00025076,19.9599547907,19.9596114856,19.9598521176,-6.25,0.0,3043.16332683,19.9598565004,18.4266116597,19.96,19.96,19.96,19.96,19.96,19.96,19.96,1.34794248569,16270.9070999
6315,19.9594727229,19.9597571298,21.955285778,19.9599075806,19.9596392723,19.9598516211,-6.3,0.0,3043.16332683,19.9597822474,18.4270865148,19.96,19.96,19.96,19.96,19.96,19.96,19.96,1.43331923905,17804.0080587
6316,19.9594689561,19.9597659097,21.9272705564,19.9599164163,19.9596539242,19.9598572504,-6.35,0.0,3043.16332683,19.9597905596,18.429295647,19.96,19.96,19.96,19.96,19.96,19.96,19.96,1.45165400661,18144.7685664
6317,19.9594825552,19.9597732601,21.9037712595,19.959923902,19.959664999,19.9598618669,-6.4,0.0,3043.16332683,19.959799647,18.4324431151,19.96,19.96,19.96,19.96,19.96,19.96,19.96,1.46590718954,18411.8352549
6318,19.9594959717,19.9597789325,21.8801791746,19.9599302308,19.959674326,19.9598655821,-6.45,0.0,3043.16332683,19.9598075105,18.4361800184,19.96,19.96,19.96,19.96,19.96,19.96,19.96,1.47880536467,18654.638373
6319,19.9595085753,19.9597842989,21.8562679583,19.9599357007,19.9596826055,19.9598688888,-6.5,0.0,3043.16332683,19.9598145758,18.4403970956,19.96,19.96,19.96,19.96,19.96,19.96,19.96,1.49088971733,18883.661281
6320,19.9595193884,19.9597886175,21.8327921752,19.959940193,19.9596900358,19.959871674,-6.55,0.0,3043.16332683,19.9598205393,18.4450728015,19.96,19.96,19.96,19.96,19.96,19.96,19.96,1.50149069506,19085.6321346
6321,19.9595297001,19.9597925416,21.8101375588,19.9599441009,19.9596966919,19.9598741213,-6.6,0.0,3043.16332683,19.9598259114,18.450169978,19.96,19.96,19.96,19.96,19.96,19.96,19.96,1.5113592632,19274.6021383
6322,19.9595385092,19.9597961776,21.7882686565,19.9599474865,19.9597026712,19.9598762545,-6.65,0.0,3043.16332683,19.9598306326,18.4556594011,19.96,19.96,19.96,19.96,19.96,19.96,19.96,1.52039594839,19448.4033059
6323,19.9595466965,19.9597991299,21.7670182239,19.9599504312,19.9597080552,19.9598780237,-6.7,0.0,3043.16332683,19.9598347988,18.4615109371,19.96,19.96,19.96,19.96,19.96,19.96,19.96,1.52864535223,19607.5572691
6324,20.1000676979,20.0994746501,21.6788065057,20.1040748754,20.0998720911,20.1000656202,-6.7,0.0,1797.75211929,20.1021868056,18.4538086803,20.11,20.11,20.11,20.11,20.11,20.11,20.11,2.21363825379,34740.9895899
6325,20.1091704341,20.1092636025,21.56924635,20.1097151785,20.1092783054,20.1093638964,-6.7,0.0,1797.75211929,20.1094882872,18.4378656099,20.11,20.11,20.11,20.11,20.11,20.11,20.11,1.7319703637,23678.0065733
6326,20.1098181777,20.1092029828,21.4805387633,20.1098584499,20.1098834782,20.1095081107,-6.7,0.0,1797.75211929,20.1097329204,18.4215746117,20.11,20.11,20.11,20.11,20.11,20.11,20.11,2.00170175159,29611.9645916
6327,20.109850287,20.1098979351,21.4181072561,20.1098357468,20.1099143543,20.1094898637,-6.7,0.0,1797.75211929,20.1098124677,18.4075610389,20.11,20.11,20.11,20.11,20.11,20.11,20.11,1.96948850565,28875.879111
6328,20.1098589949,20.1092308725,21.3705309474,20.1098436738,20.1099202124,20.1095063492,-6.7,0.0,1797.75211929,20.1097364243,18.395427699,20.11,20.11,20.11,20.11,20.11,20.11,20.11,1.98201064166,29160.5192255
6329,20.1098664205,20.1092243647,21.3276090977,20.1098529285,20.1099247455,20.1095270233,-6.7,0.0,1797.75211929,20.1097445591,18.3841192957,20.11,20.11,20.11,20.11,20.11,20.11,20.11,1.99617483698,29483.7354235
6330,20.1098731807,20.1092485907,21.2851503156,20.1098611369,20.1099288213,20.1095462743,-6.7,0.0,1797.75211929,20.1097557584,18.3729935435,20.11,20.11,20.11,20.11,20.11,20.11,20.11,2.00912306127,29780.1541736
6331,20.1098793358,20.1092752421,21.2427936852,20.1098682792,20.1099325116,20.1095638825,-6.7,0.0,1797.75211929,20.1097663212,18.3618691099,20.11,20.11,20.11,20.11,20.11,20.11,20.11,2.0212621111,30058.8605104
6332,20.1098849657,20.1092997859,21.2011699923,20.1098744806,20.1099358705,20.1095800542,-6.7,0.0,1797.75211929,20.1097758207,18.3507689682,20.11,20.11,20.11,20.11,20.11,20.11,20.11,2.0325548468,30318.841946
6333,20.1098901398,20.1093225405,21.1606265603,20.1098798051,20.1099389437,20.1095949823,-6.7,0.0,1797.75211929,20.1097843668,18.3397362784,20.11,20.11,20.11,20.11,20.11,20.11,20.11,2.04306967948,30561.5083491
6334,20.1098949165,20.109343737,21.121132772,20.1098841498,20.1099417687,20.1096088276,-6.7,0.0,1797.75211929,20.1097919653,18.3287887228,20.11,20.11,20.11,20.11,20.11,20.11,20.11,2.05280721866,30786.7244604
6335,20.1098993444,20.1093635667,21.0825277074,20.1098883291,20.1099443771,20.1096217248,-6.7,0.0,1797.75211929,20.1097991012,18.3179134679,20.11,20.11,20.11,20.11,20.11,20.11,20.11,2.06186481556,30996.624558
6336,19.8134727242,19.8139316844,21.0615709744,19.8647609308,19.8134471082,19.8137678608,-6.74166666667,0.0,1471.22613567,19.8334599892,18.3049518604,19.81,19.81,19.81,19.81,19.81,19.81,19.81,1.33473443999,14733.216562
6337,19.8099218137,19.8100097143,21.0034051373,19.81054114,19.8099709002,19.8098476995,-6.78333333333,0.0,1471.22613567,19.8102529224,18.2753644164,19.81,19.81,19.81,19.81,19.81,19.81,19.81,1.85659023594,26495.687063
6338,19.8098005809,19.8099134843,20.9432992534,19.8097403447,19.809877753,19.8092436374,-6.825,0.0,1471.22613567,19.8097248748,18.2445442325,19.81,19.81,19.81,19.81,19.81,19.81,19.81,1.85912636339,26590.5157501
6339,19.8098613221,19.8099421741,20.8900457951,19.8097662145,19.8099187921,19.809457842,-6.86666666667,0.0,1471.22613567,19.809780283,18.216210152,19.81,19.81,19.81,19.81,19.81,19.81,19.81,1.92277611668,28024.8926607
6340,19.8098789879,19.8092762779,20.8417296948,19.8098131419,19.809930197,19.8095194607,-6.90833333333,0.0,1471.22613567,19.8097302533,18.189419653,19.81,19.81,19.81,19.81,19.81,19.81,19.81,1.96799037316,29048.6172584
6341,19.8098918602,19.8092986427,20.7947186538,19.8098344948,19.8099383585,19.8095664802,-6.95,0.0,1471.22613567,19.809752654,18.1626655261,19.81,19.81,19.81,19.81,19.81,19.81,19.81,1.99558427888,29680.9534177
6342,19.8099029307,19.8093525345,20.7474114461,19.8098517383,19.8099453096,19.809607108,-6.99166666667,0.0,1471.22613567,19.8097757939,18.1352689119,19.81,19.81,19.81,19.81,19.81,19.81,19.81,2.02121686771,30272.0769251
6343,19.8099126786,19.8094051782,20.6998130188,19.8098663009,19.8092903656,19.8096433655,-7.03333333333,0.0,1471.22613567,19.8097213628,18.1072024546,19.81,19.81,19.81,19.81,19.81,19.81,19.81,2.04540984667,30833.2769583
6344,19.8099213199,19.8094528661,20.652350844,19.809878445,19.8093108672,19.8096759343,-7.075,0.0,1471.22613567,19.8097413006,18.0786376089,19.81,19.81,19.81,19.81,19.81,19.81,19.81,2.0685607237,31373.3763065
6345,19.809929017,19.8094962941,20.6052798363,19.8098894531,19.8093616323,19.8097053325,-7.11666666667,0.0,1471.22613567,19.8097630067,18.0497038671,19.81,19.81,19.81,19.81,19.81,19.81,19.81,2.09036409039,31884.5090402
6346,19.8099359006,19.80953601,20.5586346264,19.8099006372,19.8094120026,19.809731975,-7.15833333333,0.0,1471.22613567,19.8097838167,18.0204524817,19.81,19.81,19.81,19.81,19.81,19.81,19.81,2.1120654483,32395.7223003
6347,19.8099420775,19.8095724566,20.5123585161,19.8099101863,19.8094581875,19.8097562003,-7.2,0.0,1471.22613567,19.8098024556,17.9908867768,19.81,19.81,19.81,19.81,19.81,19.81,19.81,2.13303054232,32891.8813166
6348,19.6970295626,19.6972884277,20.4649303032,19.6943000718,19.6967874953,19.6964800345,-7.29166666667,0.0,1371.47365966,19.6956335116,17.9655876226,19.69,19.69,19.69,19.69,19.69,19.69,19.69,1.80631832262,25465.3152724
6349,19.6897567581,19.690140844,20.4188881182,19.690136039,19.6899942571,19.6902249627,-7.38333333333,0.0,1371.47365966,19.6900874819,17.947924723,19.69,19.69,19.69,19.69,19.69,19.69,19.69,2.22982696618,35319.2395534
6350,19.6899130334,19.6894912072,20.3757794819,19.6898734931,19.6893516543,19.6897002327,-7.475,0.0,1371.47365966,19.689749288,17.9368373331,19.69,19.69,19.69,19.69,19.69,19.69,19.69,2.0525772488,31087.8848022
6351,19.6899327821,19.6895114161,20.3351148453,19.6898975568,19.6893913077,19.6897122395,-7.56666666667,0.0,1371.47365966,19.6897741848,17.9299713675,19.69,19.69,19.69,19.69,19.69,19.69,19.69,2.10496065089,32319.6090164
6352,19.6899375082,19.6895313433,20.2958557682,19.6899051911,19.6894173107,19.6897253687,-7.65833333333,0.0,1371.47365966,19.689786018,17.9253862076,19.69,19.69,19.69,19.69,19.69,19.69,19.69,2.11826573358,32634.6287498
6353,19.6899403673,19.6895477411,20.2573277811,19.6899107456,19.6894385102,19.6897361685,-7.75,0.0,1371.47365966,19.689795218,17.9221201634,19.69,19.69,19.69,19.69,19.69,19.69,19.69,2.12952650251,32902.1222233
6354,19.689942855,19.6895621168,20.2193003868,19.6899154312,19.6894572122,19.6897456142,-7.84166666667,0.0,1371.47365966,19.6898031948,17.9198568197,19.69,19.69,19.69,19.69,19.69,19.69,19.69,2.13984910036,33147.9171912
6355,19.6892151314,19.6895750753,20.1817573578,19.6899194065,19.6894742092,19.6897540837,-7.93333333333,0.0,1371.47365966,19.6897238891,17.9185239708,19.69,19.69,19.69,19.69,19.69,19.69,19.69,2.14922691701,33371.9026116
6356,19.6891938179,19.6895868242,20.1447169325,19.6899225139,19.6894897429,19.689761722,-8.025,0.0,1371.47365966,19.6897273067,17.918079304,19.69,19.69,19.69,19.69,19.69,19.69,19.69,2.15802967491,33582.2210541
6357,19.6892097246,19.6895975105,20.1081725575,19.6899256714,19.6895039865,19.689768634,-8.11666666667,0.0,1371.47365966,19.6897348177,17.918459702,19.69,19.69,19.69,19.69,19.69,19.69,19.69,2.16593620854,33771.6916875
6358,19.6892289308,19.6896072535,20.0720988531,19.6899298723,19.6895170816,19.6897749053,-8.20833333333,0.0,1371.47365966,19.689742982,17.919600595,19.69,19.69,19.69,19.69,19.69,19.69,19.69,2.17433746115,33973.361818
6359,19.6892466143,19.689616152,20.0364683506,19.6899336566,19.6895291475,19.6897806066,-8.3,0.0,1371.47365966,19.689750466,17.9214447415,19.69,19.69,19.69,19.69,19.69,19.69,19.69,2.18256355196,34171.263713
6360,20.1496948964,20.1498468219,20.1795336845,20.1479604123,20.1509656437,20.1509377671,-8.35,0.0,1247.21197579,20.1521705156,17.9230109617,20.17,20.17,20.17,20.17,20.17,20.17,20.17,5.13948551978,45954.4229785
6361,20.169854485,20.1694979155,20.170407613,20.1697644148,20.1693968161,20.1696762615,-8.4,0.0,1247.21197579,20.1697137968,17.9278535385,20.17,20.17,20.17,20.17,20.17,20.17,20.17,2.0687259259,29390.3772332
6362,20.1698815143,20.1699320612,20.1699199201,20.1699582696,20.1699160047,20.1693382951,-8.45,0.0,1247.21197579,20.1698838377,17.9365966107,20.17,20.17,20.17,20.17,20.17,20.17,20.17,3.36042751159,52098.5384108
6363,20.1697979238,20.1699229305,20.1699470712,20.1698960756,20.1699000694,20.1699287847,-8.5,0.0,1247.21197579,20.1699025438,17.9482417089,20.17,20.17,20.17,20.17,20.17,20.17,20.17,3.14773512692,47460.1790644
6364,20.1697749702,20.1699131249,20.1699584078,20.1698844106,20.1698888072,20.1699629885,-8.55,0.0,1247.21197579,20.1698991155,17.9616657881,20.17,20.17,20.17,20.17,20.17,20.17,20.17,3.16023905049,47419.5786478
6365,20.1697615434,20.1699055571,20.1699656882,20.1698806668,20.1698805371,20.1699617674,-8.6,0.0,1247.21197579,20.1698966799,17.9762566239,20.17,20.17,20.17,20.17,20.17,20.17,20.17,3.17539597892,47525.0582506
6366,20.1697491359,20.1698982316,20.1699091958,20.1698774362,20.1698726909,20.1699579311,-8.65,0.0,1247.21197579,20.16988121,17.9917950134,20.17,20.17,20.17,20.17,20.17,20.17,20.17,3.18869279448,47617.421996
6367,20.1697369322,20.1698908856,20.1699191014,20.1698742309,20.169864934,20.1699538863,-8.7,0.0,1247.21197579,20.1698793616,18.0082232288,20.17,20.17,20.17,20.17,20.17,20.17,20.17,3.20114272605,47706.4715714
6368,20.1697247559,20.1698834333,20.1699285536,20.1698709913,20.1698571746,20.1699497339,-8.75,0.0,1247.21197579,20.1698775106,18.025507625,20.17,20.17,20.17,20.17,20.17,20.17,20.17,3.21181364249,47777.1884579
6369,20.1697124858,20.1698758066,20.1699364491,20.1698676783,20.1698493474,20.1699454501,-8.8,0.0,1247.21197579,20.1698753569,18.043602936,20.17,20.17,20.17,20.17,20.17,20.17,20.17,3.22137569366,47836.9025038
6370,20.1697000072,20.1698679366,20.1699429875,20.1698640979,20.1698413911,20.1699410027,-8.85,0.0,1247.21197579,20.1698728054,18.0624627543,20.17,20.17,20.17,20.17,20.17,20.17,20.17,3.22953485224,47878.4400919
6371,20.1696869875,20.1698595473,20.1699484486,20.1698604708,20.1698332437,20.1699363105,-8.9,0.0,1247.21197579,20.1698699282,18.0820504305,20.17,20.17,20.17,20.17,20.17,20.17,20.17,3.23652771777,47905.9381308
6372,20.5061384285,20.5058993954,20.5273782774,20.5091825927,20.506670262,20.5064274032,-8.94166666667,0.0,1247.21197579,20.5135176262,18.0815461092,20.52,20.52,20.52,20.52,20.52,20.52,20.52,6.61156214489,60292.5282604
6373,20.5196344424,20.5197814673,20.5208445093,20.5197414555,20.5197595148,20.5198667514,-8.98333333333,0.0,1247.21197579,20.5199489196,18.0774085146,20.52,20.52,20.52,20.52,20.52,20.52,20.52,2.94804172606,42777.4842743
6374,20.5199329173,20.5193179165,20.5197509816,20.5199306931,20.5191963527,20.5198473912,-9.025,0.0,1247.21197579,20.5197718974,18.0708375017,20.52,20.52,20.52,20.52,20.52,20.52,20.52,4.20249828953,67821.87062
6375,20.5199290835,20.5199330461,20.5199075996,20.5196404047,20.5199224835,20.5196276233,-9.06666666667,0.0,1247.21197579,20.5197823157,18.0606323587,20.52,20.52,20.52,20.52,20.52,20.52,20.52,3.96951818737,62648.2594095
6376,20.5199297124,20.5199769613,20.5199200193,20.5196234452,20.5199715206,20.519613521,-9.10833333333,0.0,1247.21197579,20.5197855086,18.046878713,20.52,20.52,20.52,20.52,20.52,20.52,20.52,3.98248559485,62876.5052059
6377,20.5199325746,20.5199811918,20.519926751,20.5196309034,20.5199762695,20.5196303883,-9.15,0.0,1247.21197579,20.5197931396,18.0305459986,20.52,20.52,20.52,20.52,20.52,20.52,20.52,4.00068672207,63236.9881844
6378,20.5199359869,20.5190075036,20.5199325754,20.5196444182,20.519977975,20.5196540505,-9.19166666667,0.0,1247.21197579,20.5197263371,18.0125371826,20.52,20.52,20.52,20.52,20.52,20.52,20.52,4.0193226091,63615.9305444
6379,20.5199396742,20.518999703,20.5199380188,20.5196601186,20.5199796084,20.5196807238,-9.23333333333,0.0,1247.21197579,20.5197366022,17.9933507996,20.52,20.52,20.52,20.52,20.52,20.52,20.52,4.03929870846,64029.9622702
6380,20.5199435223,20.519045137,20.5199430863,20.51967765,20.5199812953,20.5197093095,-9.275,0.0,1247.21197579,20.5197518223,17.9731787302,20.52,20.52,20.52,20.52,20.52,20.52,20.52,4.0597214772,64457.3013919
6381,20.519947448,20.5191044573,20.5199477897,20.5196965951,20.5190329273,20.5197389696,-9.31666666667,0.0,1247.21197579,20.5197003215,17.9520856441,20.52,20.52,20.52,20.52,20.52,20.52,20.52,4.08070133368,64900.7803365
6382,20.5199513848,20.5191650352,20.5199521448,20.5197165855,20.5190451459,20.5197689898,-9.35833333333,0.0,1247.21197579,20.5197183073,17.9301134169,20.52,20.52,20.52,20.52,20.52,20.52,20.52,4.1025988742,65369.8834772
6383,20.519955279,20.5192264839,20.5199561699,20.5197372876,20.5191040309,20.5197987573,-9.4,0.0,1247.21197579,20.5197398234,17.9073099595,20.52,20.52,20.52,20.52,20.52,20.52,20.52,4.12465988074,65845.2851545
6384,20.195186736,20.1953432911,20.2686324986,20.1921215633,20.1948680161,20.1951827094,-9.54166666667,0.0,1247.21197579,20.2031196352,17.9028760465,20.19,20.19,20.19,20.19,20.19,20.19,20.19,3.35885441588,27959.132196
