,z0,z1,z2,tout,s,i,t1,sp0,sp1,sp2,sp,m,rh
186,24.0100467049,21.71515369,24.0103435136,4.65,636.666666667,633.559068811,24.0103314146,20.01,20.01,20.01,20.01,0.62133561993,0.0
187,24.0100700576,21.7268991295,24.0100239435,4.6,603.333333333,633.559068811,24.0100263324,20.01,20.01,20.01,20.01,0.453431555422,0.0
188,24.0100386199,21.7242190414,24.0100214018,4.55,570.0,633.559068811,24.0100222498,20.01,20.01,20.01,20.01,0.433700169723,0.0
189,24.0100780091,21.7103922959,24.0100814094,4.5,536.666666667,633.559068811,24.0100812537,20.01,20.01,20.01,20.01,0.413802562182,0.0
190,24.0100666762,21.691033461,24.0102034072,4.45,503.333333333,633.559068811,24.0101977119,20.01,20.01,20.01,20.01,0.393746003615,0.0
191,24.0100411415,21.6699737725,24.0104119817,4.4,470.0,633.559068811,24.0103987375,20.01,20.01,20.01,20.01,0.372590221737,0.0
192,23.865731106,21.6467703156,23.870071453,4.26666666667,436.666666667,633.559068811,23.8698018593,19.86,19.86,19.86,19.86,0.427424668003,0.0
193,23.8438110453,21.6172942233,23.860594193,4.13333333333,403.333333333,633.559068811,23.860594193,19.86,19.86,19.86,19.86,0.324629987906,0.0
194,23.8597451365,21.5777117197,23.8600493188,4.0,370.0,633.559068811,23.8600442961,19.86,19.86,19.86,19.86,0.335028919106,0.0
195,23.8489531758,21.5285360288,23.8600452252,3.86666666667,336.666666667,633.559068811,23.8600452252,19.86,19.86,19.86,19.86,0.303177099399,0.0
196,23.7800885455,21.4640889566,23.8601017504,3.73333333333,303.333333333,633.559068811,23.8601017504,19.86,19.86,19.86,19.86,0.278826002467,0.0
197,23.6581986967,21.380363902,23.8602232533,3.6,270.0,633.559068811,23.8602232533,19.86,19.86,19.86,19.86,0.253751381183,0.0
198,23.5064315995,21.28151685,23.8600364463,3.46666666667,247.5,633.559068811,23.8600364463,19.86,19.86,19.86,19.86,0.229901343939,0.0
199,23.3402278529,21.1708589254,23.8600678657,3.33333333333,225.0,633.559068811,23.8600678657,19.86,19.86,19.86,19.86,0.205657550941,0.0
200,23.1636857428,21.0491124149,23.8601641632,3.2,202.5,633.559068811,23.8601641632,19.86,19.86,19.86,19.86,0.181148628685,0.0
201,22.9533059869,20.8946069568,23.8600304921,3.06666666667,0.0,633.559068811,23.8600304921,19.86,19.86,19.86,19.86,0.122367838058,0.0
202,22.528185169,20.5790974756,23.8600457985,2.93333333333,0.0,633.559068811,23.8600457985,19.86,19.86,19.86,19.86,0.0907070688026,0.0
203,22.1927725367,20.3256929485,23.8600219558,2.8,0.0,633.559068811,23.8600219558,19.86,19.86,19.86,19.86,0.0612094997627,0.0
204,21.9510243623,20.1486206467,23.9062397349,2.75,0.0,831.334697391,21.9510243623,20.06,20.06,20.06,20.06,0.0,0.0
205,21.7519014811,20.0621461898,23.9255270935,2.7,0.0,831.334697391,20.0621461898,20.06,20.06,20.06,20.06,0.0112341091652,53.3688086538
206,21.5652629544,20.0599883489,23.8876958751,2.65,0.0,831.334697391,20.0599883489,20.06,20.06,20.06,20.06,0.0186218036014,127.200733347
207,21.3828431473,20.0598610337,23.8107433892,2.6,0.0,831.334697391,20.0598610337,20.06,20.06,20.06,20.06,0.0198942424591,142.265160012
208,21.206381051,20.0598308758,23.7209219743,2.55,0.0,831.334697391,20.0598308758,20.06,20.06,20.06,20.06,0.0237287020025,191.354303477
209,21.0385138683,20.0598904958,23.6325821331,2.5,0.0,831.334697391,20.0598904958,20.06,20.06,20.06,20.06,0.0261606718529,225.193766486
210,20.8799909414,20.0597705479,23.5488119884,2.45,0.0,831.334697391,20.0597705479,20.06,20.06,20.06,20.06,0.0281269098698,253.986048538
211,20.7299702256,20.0598247337,23.4682475617,2.4,0.0,831.334697391,20.0598247337,20.06,20.06,20.06,20.06,0.0299293909953,281.454006055
212,20.5874976143,20.0598653601,23.3894886757,2.35,0.0,831.334697391,20.0598653601,20.06,20.06,20.06,20.06,0.0314830361486,305.919540037
213,20.4518679223,20.0598936732,23.3121464112,2.3,0.0,831.334697391,20.0598936732,20.06,20.06,20.06,20.06,0.0328579812518,328.160597963
214,20.3224374989,20.0596791732,23.236377616,2.25,0.0,831.334697391,20.0596791732,20.06,20.06,20.06,20.06,0.0340495084822,347.869286301
215,20.1987111242,20.0597120383,23.1623601536,2.2,0.0,831.334697391,20.0597120383,20.06,20.06,20.06,20.06,0.0351182626086,365.883838944
216,20.2035885611,19.7487725908,23.1873321834,2.10833333333,0.0,1566.20853383,19.7487725908,19.62,19.62,19.62,19.62,0.00329533364952,5.29050291363
217,20.1886752078,19.6199012527,23.205101281,2.01666666667,0.0,1566.20853383,19.6199012527,19.62,19.62,19.62,19.62,0.0281732040702,257.312640714
218,20.1329861676,19.6199044854,23.1902852925,1.925,0.0,1566.20853383,19.6199044854,19.62,19.62,19.62,19.62,0.0268278011056,237.267169133
219,20.0604577207,19.6198623532,23.1564170292,1.83333333333,0.0,1566.20853383,19.6198623532,19.62,19.62,19.62,19.62,0.0249161544674,209.784630695
220,19.9897734389,19.6199051763,23.118918038,1.74166666667,0.0,1566.20853383,19.6199051763,19.62,19.62,19.62,19.62,0.0269960863134,239.744230918
221,19.9259444636,19.619917445,23.0838665375,1.65,0.0,1566.20853383,19.619917445,19.62,19.62,19.62,19.62,0.027661768335,249.634601771
222,19.8670989807,19.6197711073,23.0510580434,1.55833333333,0.0,1566.20853383,19.6197711073,19.62,19.62,19.62,19.62,0.028252605397,258.532683765
223,19.8106851572,19.6197825488,23.0188899459,1.46666666667,0.0,1566.20853383,19.6197825488,19.62,19.62,19.62,19.62,0.02879297132,266.768746302
224,19.755538854,19.6197997982,22.9865386199,1.375,0.0,1566.20853383,19.6197997982,19.62,19.62,19.62,19.62,0.0292899845363,274.424035774
225,19.7015556953,19.619814769,22.9539958318,1.28333333333,0.0,1566.20853383,19.619814769,19.62,19.62,19.62,19.62,0.0297560289004,281.671888363
226,19.6489398878,19.6198275315,22.921518616,1.19166666667,0.0,1566.20853383,19.6198275315,19.62,19.62,19.62,19.62,0.0301863858584,288.423929875
227,19.6205316675,19.6198384879,22.8892909689,1.1,0.0,1566.20853383,19.6199536467,19.62,19.62,19.62,19.62,0.0366779663809,313.215012853
228,19.8506826968,19.8468161136,22.8956596999,1.1,0.0,1884.89320158,19.8483521219,19.86,19.86,19.86,19.86,0.0714335197566,774.919175641
229,19.8740433675,19.8593733384,22.910029139,1.1,0.0,1884.89320158,19.8593733384,19.86,19.86,19.86,19.86,0.0258612039854,222.027869916
230,19.8603365782,19.8596701364,22.9101110805,1.1,0.0,1884.89320158,19.8598871154,19.86,19.86,19.86,19.86,0.0511677756466,462.946723126
231,19.8599485625,19.8598865378,22.8950405486,1.1,0.0,1884.89320158,19.8599078487,19.86,19.86,19.86,19.86,0.0504158764222,446.598222323
232,19.8599327484,19.859897058,22.8723949805,1.1,0.0,1884.89320158,19.8599091957,19.86,19.86,19.86,19.86,0.0502103746957,444.549604145
233,19.8598837149,19.8599007951,22.8480643115,1.1,0.0,1884.89320158,19.8598948044,19.86,19.86,19.86,19.86,0.0513232689036,458.021776891
234,19.8599006614,19.8599041648,22.8241271021,1.1,0.0,1884.89320158,19.859902908,19.86,19.86,19.86,19.86,0.0522633068316,469.854627418
235,19.8599157816,19.8599075906,22.8005385906,1.1,0.0,1884.89320158,19.8599105868,19.86,19.86,19.86,19.86,0.0531610729049,481.452695006
236,19.8599281935,19.8596698388,22.7768572707,1.1,0.0,1884.89320158,19.8597660285,19.86,19.86,19.86,19.86,0.0540212394346,492.761464582
237,19.8598528767,19.8596705119,22.7529062237,1.1,0.0,1884.89320158,19.8597394337,19.86,19.86,19.86,19.86,0.0548777788289,504.36767973
238,19.8598678184,19.8596803121,22.7287427377,1.1,0.0,1884.89320158,19.8597522072,19.86,19.86,19.86,19.86,0.0556949241858,515.524297856
239,19.8598827475,19.859690614,22.704477013,1.1,0.0,1884.89320158,19.8597652115,19.86,19.86,19.86,19.86,0.056482107005,526.486923544
240,20.3334043522,20.2996554361,22.7231138273,0.958333333333,0.0,2018.28502182,20.3145741158,20.31,20.31,20.31,20.31,0.0750766566058,682.583493808
241,20.3115703537,20.3098022758,22.7364042477,0.816666666667,0.0,2018.28502182,20.3102481827,20.31,20.31,20.31,20.31,0.0387513283678,306.873928279
242,20.3097465916,20.3096761103,22.7309562507,0.675,0.0,2018.28502182,20.3097072377,20.31,20.31,20.31,20.31,0.0800896596822,906.131126804
243,20.3097937326,20.3098870586,22.7128879861,0.533333333333,0.0,2018.28502182,20.309847607,20.31,20.31,20.31,20.31,0.0717829038265,762.191144085
244,20.3098019147,20.3098944509,22.690633453,0.391666666667,0.0,2018.28502182,20.3098550825,20.31,20.31,20.31,20.31,0.0718059447058,762.031859207
245,20.3098066276,20.3098946652,22.668232904,0.25,0.0,2018.28502182,20.309857102,20.31,20.31,20.31,20.31,0.0719504767285,764.281118457
246,20.3098116016,20.30989514,22.6461675075,0.108333333333,0.0,2018.28502182,20.3098594002,20.31,20.31,20.31,20.31,0.0721505855147,767.513289939
247,20.3098171988,20.3098961993,22.6237952129,-0.0333333333333,0.0,2018.28502182,20.3098623105,20.31,20.31,20.31,20.31,0.0724131731926,771.836711064
248,20.3098231548,20.3098976897,22.6006825124,-0.175,0.0,2018.28502182,20.3098656322,20.31,20.31,20.31,20.31,0.0727207813438,776.9550458
249,20.3098292624,20.3098994984,22.5767947044,-0.316666666667,0.0,2018.28502182,20.309869212,20.31,20.31,20.31,20.31,0.0730622918256,782.681525304
250,20.3098353581,20.3099015419,22.5522694485,-0.458333333333,0.0,2018.28502182,20.3098729318,20.31,20.31,20.31,20.31,0.0734293863212,788.876818838
251,20.3098455075,20.3099037572,22.5204779473,-0.6,0.0,2018.28502182,20.3098784408,20.31,20.31,20.31,20.31,0.0739856371184,798.170480003
252,20.0038331523,19.9645018785,22.4949024598,-0.641666666667,0.0,1968.69637791,19.972374211,19.88,19.88,19.88,19.88,0.0223245176062,102.995264413
253,19.8798830454,19.8800993143,22.4560241229,-0.683333333333,0.0,1968.69637791,19.8800100129,19.88,19.88,19.88,19.88,0.0698970840848,739.429580356
254,19.8798898748,19.8797345934,22.4129188276,-0.725,0.0,1968.69637791,19.8798025677,19.88,19.88,19.88,19.88,0.0624658502749,611.109451343
255,19.8798482219,19.8797303048,22.3744580536,-0.766666666667,0.0,1968.69637791,19.8797797607,19.88,19.88,19.88,19.88,0.0609982437939,590.563958413
256,19.8798921386,19.879772728,22.3415167237,-0.808333333333,0.0,1968.69637791,19.8798239982,19.88,19.88,19.88,19.88,0.0641690434797,640.027821884
257,19.8799055497,19.8797887137,22.3114215544,-0.85,0.0,1968.69637791,19.8798391953,19.88,19.88,19.88,19.88,0.0652384286654,657.149274941
258,19.8797423408,19.879801546,22.2819159139,-0.891666666667,0.0,1968.69637791,19.8797758232,19.88,19.88,19.88,19.88,0.0662183016872,672.995990078
259,19.8797578166,19.8798127336,22.252198387,-0.933333333333,0.0,1968.69637791,19.879788742,19.88,19.88,19.88,19.88,0.0671558188851,688.269710714
260,19.8797768069,19.8798227606,22.2222621944,-0.975,0.0,1968.69637791,19.8798025912,19.88,19.88,19.88,19.88,0.068022801905,702.53286966
261,19.8797940407,19.8798318707,22.1922580504,-1.01666666667,0.0,1968.69637791,19.8798151927,19.88,19.88,19.88,19.88,0.0688595457684,716.399759967
262,19.8798093032,19.8798402142,22.1622589102,-1.05833333333,0.0,1968.69637791,19.8798265305,19.88,19.88,19.88,19.88,0.0696612202922,729.78712839
263,19.8798229291,19.8798479077,22.1322567548,-1.1,0.0,1968.69637791,19.8798368079,19.88,19.88,19.88,19.88,0.0704339958991,742.78443239
264,19.9842824346,19.9837083578,22.0252319688,-1.19166666667,0.0,1521.6382458,19.9839732599,19.99,19.99,19.99,19.99,0.0904764436949,1110.22758455
265,19.9896400979,19.9892731759,21.9008433082,-1.28333333333,0.0,1521.6382458,19.98943796,19.99,19.99,19.99,19.99,0.0775216833371,865.116164532
266,19.9897779668,19.9897048498,21.8038066261,-1.375,0.0,1521.6382458,19.9897382005,19.99,19.99,19.99,19.99,0.08520104098,1006.30283447
267,19.9897763326,19.9897187184,21.7363848704,-1.46666666667,0.0,1521.6382458,19.989744985,19.99,19.99,19.99,19.99,0.084673953117,996.331691688
268,19.9897872106,19.989731023,21.6838436226,-1.55833333333,0.0,1521.6382458,19.9897566727,19.99,19.99,19.99,19.99,0.0853635632415,1009.3242274
269,19.9897987189,19.9897432461,21.6346917375,-1.65,0.0,1521.6382458,19.9897686063,19.99,19.99,19.99,19.99,0.0860921424569,1023.10664897
270,19.9898089922,19.9897547884,21.5849611303,-1.74166666667,0.0,1521.6382458,19.9897796005,19.99,19.99,19.99,19.99,0.0868000883603,1036.56505475
271,19.9898177507,19.9897656036,21.5348385038,-1.83333333333,0.0,1521.6382458,19.9897895003,19.99,19.99,19.99,19.99,0.0874806222129,1049.56585212
272,19.9898253365,19.9897712218,21.4852336103,-1.925,0.0,1521.6382458,19.9897960847,19.99,19.99,19.99,19.99,0.0879728157828,1058.88609363
273,19.9898365854,19.9897803889,21.4365670583,-2.01666666667,0.0,1521.6382458,19.9898062446,19.99,19.99,19.99,19.99,0.0886362294609,1071.62674523
274,19.9898463568,19.9897893009,21.3886905942,-2.10833333333,0.0,1521.6382458,19.9898155895,19.99,19.99,19.99,19.99,0.0892939043882,1084.30454145
275,19.9898553154,19.9897978065,21.3413110247,-2.2,0.0,1521.6382458,19.9898243423,19.99,19.99,19.99,19.99,0.0899498420172,1096.99562603
276,20.3027866304,20.3024429957,21.2569104805,-2.25,0.0,898.910843515,20.3026028113,20.31,20.31,20.31,20.31,0.112730655037,1527.87547047
277,20.3098840624,20.3098498665,21.131906015,-2.3,0.0,898.910843515,20.309865573,20.31,20.31,20.31,20.31,0.0946802779454,1181.8119126
278,20.3098725819,20.3097180443,21.0086069258,-2.35,0.0,898.910843515,20.3097907045,20.31,20.31,20.31,20.31,0.11479686583,1600.76653183
279,20.309844816,20.3096506765,20.9087140205,-2.4,0.0,898.910843515,20.3097418565,20.31,20.31,20.31,20.31,0.111761528572,1534.91266729
280,20.3098528287,20.3096593974,20.8279148783,-2.45,0.0,898.910843515,20.3097504318,20.31,20.31,20.31,20.31,0.112542241908,1551.66185653
281,20.3098629864,20.3096800623,20.7554021609,-2.5,0.0,898.910843515,20.3097662058,20.31,20.31,20.31,20.31,0.113563563101,1573.77737986
282,20.3098724794,20.3096951641,20.6846625617,-2.55,0.0,898.910843515,20.3097788148,20.31,20.31,20.31,20.31,0.114431695004,1592.57749293
283,20.3098811962,20.3097091502,20.6140801552,-2.6,0.0,898.910843515,20.3097904527,20.31,20.31,20.31,20.31,0.115283011544,1611.0836924
284,20.3098892037,20.3097222202,20.5441030384,-2.65,0.0,898.910843515,20.3098012608,20.31,20.31,20.31,20.31,0.116114097058,1629.21407412
285,20.3098965715,20.309734528,20.4752403474,-2.7,0.0,898.910843515,20.3098113527,20.31,20.31,20.31,20.31,0.11692815707,1647.03512055
286,20.3099033635,20.3097461444,20.4075543089,-2.75,0.0,898.910843515,20.3098207968,20.31,20.31,20.31,20.31,0.117726433556,1664.5699341
287,20.3093438626,20.3097571281,20.3408611533,-2.8,0.0,898.910843515,20.3095606619,20.31,20.31,20.31,20.31,0.118478637062,1681.15758004
288,20.4665038869,20.4661710073,20.471887092,-2.75,0.0,735.643557446,20.4682920792,20.47,20.47,20.47,20.47,0.198646994136,2257.86419901
289,20.4697040954,20.4698496881,20.4699584767,-2.7,0.0,735.643557446,20.4698527724,20.47,20.47,20.47,20.47,0.215247179434,2537.8762893
290,20.4696084516,20.4698746473,20.4699433709,-2.65,0.0,735.643557446,20.4698330165,20.47,20.47,20.47,20.47,0.22641366516,2684.1428724
291,20.4695570053,20.4698540836,20.4699361204,-2.6,0.0,735.643557446,20.4698094963,20.47,20.47,20.47,20.47,0.222175387696,2609.18878007
292,20.4695467849,20.4698515347,20.4699425933,-2.55,0.0,735.643557446,20.4698103176,20.47,20.47,20.47,20.47,0.224239110449,2635.26309548
293,20.4695476751,20.469850587,20.469878268,-2.5,0.0,735.643557446,20.4697839468,20.47,20.47,20.47,20.47,0.229114448021,2702.69724506
294,20.4695491466,20.4698497253,20.4698975764,-2.45,0.0,735.643557446,20.4697947945,20.47,20.47,20.47,20.47,0.23356096491,2765.89991057
295,20.4695504942,20.4698488119,20.4699138482,-2.4,0.0,735.643557446,20.4698042276,20.47,20.47,20.47,20.47,0.237449538634,2822.43146441
296,20.4695516496,20.4698478272,20.4699266381,-2.35,0.0,735.643557446,20.4698119991,20.47,20.47,20.47,20.47,0.241019532796,2875.33425444
297,20.4695525952,20.4698467649,20.4699365614,-2.3,0.0,735.643557446,20.4698182791,20.47,20.47,20.47,20.47,0.24422038234,2923.54713455
298,20.4695533276,20.4698456233,20.4698274136,-2.25,0.0,735.643557446,20.4697657143,20.47,20.47,20.47,20.47,0.247111520629,2967.70567381
299,20.4695538512,20.469844403,20.4698402415,-2.2,0.0,735.643557446,20.4697725774,20.47,20.47,20.47,20.47,0.249808681611,3009.41971433
300,20.4789851745,20.4792226055,20.4795171978,-2.2,0.0,685.765688941,20.4793179037,20.48,20.48,20.48,20.48,0.259986405715,3183.51071493
301,20.4795479598,20.4798137142,20.4798683132,-2.2,0.0,685.765688941,20.4797794647,20.48,20.48,20.48,20.48,0.258656477921,3156.87160935
302,20.4796026897,20.4798581259,20.4799020308,-2.2,0.0,685.765688941,20.4798220867,20.48,20.48,20.48,20.48,0.264655628722,3260.60232526
303,20.4796124961,20.4798621749,20.4799115572,-2.2,0.0,685.765688941,20.4798309551,20.48,20.48,20.48,20.48,0.26733585316,3306.64002144
304,20.4796213072,20.4798644131,20.4799204245,-2.2,0.0,685.765688941,20.4798388566,20.48,20.48,20.48,20.48,0.270334788409,3359.00711579
305,20.4796298371,20.4798665121,20.4799284393,-2.2,0.0,685.765688941,20.4798462054,20.48,20.48,20.48,20.48,0.273269554008,3410.76675607
306,20.4796380766,20.4798685432,20.4797563832,-2.2,0.0,685.765688941,20.4797569083,20.48,20.48,20.48,20.48,0.27600653981,3459.54445736
307,20.4796460355,20.479870513,20.4797678238,-2.2,0.0,685.765688941,20.4797652771,20.48,20.48,20.48,20.48,0.278755356779,3508.91278053
308,20.4796537317,20.4798724263,20.4797831236,-2.2,0.0,685.765688941,20.4797757131,20.48,20.48,20.48,20.48,0.281246008013,3554.09967976
309,20.4796611808,20.4798742869,20.4797978012,-2.2,0.0,685.765688941,20.4797858075,20.48,20.48,20.48,20.48,0.283667936626,3598.36584339
310,20.4796683963,20.479876098,20.4798123608,-2.2,0.0,685.765688941,20.4797958353,20.48,20.48,20.48,20.48,0.28608491622,3642.82428741
311,20.4796753901,20.4798778623,20.4798252636,-2.2,0.0,685.765688941,20.4798049454,20.48,20.48,20.48,20.48,0.288432189701,3686.30413083
312,20.2043589966,20.2053109335,20.1968182642,-2.25,0.0,623.63281589,20.2027389428,20.19,20.19,20.19,20.19,0.133899060591,1391.29367126
313,20.1906477675,20.1909010686,20.190223803,-2.3,0.0,623.63281589,20.1904573319,20.19,20.19,20.19,20.19,0.31236209681,4170.8944484
314,20.1894383119,20.1897918044,20.1898659219,-2.35,0.0,623.63281589,20.1897482759,20.19,20.19,20.19,20.19,0.245456306827,2912.7768605
315,20.1894936126,20.1897849132,20.1899222011,-2.4,0.0,623.63281589,20.1897947433,20.19,20.19,20.19,20.19,0.266352543328,3283.33790329
316,20.1895247119,20.1897971196,20.1897526985,-2.45,0.0,623.63281589,20.1897129843,20.19,20.19,20.19,20.19,0.27085113717,3366.39353493
317,20.189548166,20.1898071537,20.1897695228,-2.5,0.0,623.63281589,20.1897299607,20.19,20.19,20.19,20.19,0.274794905311,3439.53415751
318,20.1895680853,20.1898156446,20.1897879404,-2.55,0.0,623.63281589,20.1897466501,20.19,20.19,20.19,20.19,0.278221347435,3503.7179401
319,20.1895857605,20.1898230994,20.1898069636,-2.6,0.0,623.63281589,20.1897629862,20.19,20.19,20.19,20.19,0.281560164127,3566.57869255
320,20.1896017929,20.189829804,20.1898234995,-2.65,0.0,623.63281589,20.1897774395,20.19,20.19,20.19,20.19,0.284759003002,3627.20795102
321,20.1896165148,20.1898359175,20.1898378972,-2.7,0.0,623.63281589,20.1897902973,20.19,20.19,20.19,20.19,0.28782476488,3685.70875843
322,20.189630128,20.1898414884,20.189850499,-2.75,0.0,623.63281589,20.1898017933,20.19,20.19,20.19,20.19,0.290758676234,3742.05751572
323,20.189642795,20.1898466515,20.1898615,-2.8,0.0,623.63281589,20.1898120927,20.19,20.19,20.19,20.19,0.29356440295,3796.29910235
324,19.7323281877,19.7334457342,19.8659316291,-2.89166666667,0.0,623.63281589,19.747352038,19.73,19.73,19.73,19.73,0.0958419211672,892.227387515
325,19.7297407966,19.729902164,19.7300565175,-2.98333333333,0.0,623.63281589,19.7299451445,19.73,19.73,19.73,19.73,0.277975155342,3584.08103445
326,19.7298315052,19.7294598478,19.7299153951,-3.075,0.0,623.63281589,19.7297957265,19.73,19.73,19.73,19.73,0.24785911737,2930.1241628
327,19.7299022579,19.7296337703,19.7298716758,-3.16666666667,0.0,623.63281589,19.7298213618,19.73,19.73,19.73,19.73,0.246528718545,2947.4137453
