,z0,z1,z2,z3,z4,z5,z6,tout,s,i,t1,t2,sp0,sp1,sp2,sp3,sp4,sp5,sp6,sp,m,rh
2341,20.8287401198,21.6815675004,20.8318235223,20.8293301559,22.4292676368,21.2358767696,24.8261312312,-8.48333333333,0.0,78758.2084636,22.4654993871,21.8625225916,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,5.40479731946,2868.71918157
2342,20.8301177299,21.674082177,20.8326914061,20.8302997287,22.4232490945,21.2258134108,24.8288714764,-8.575,0.0,78758.2084636,22.4480241387,21.8600217934,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,5.37589227348,3136.0623747
2343,20.8297228883,21.6665313037,20.8292190131,20.830056637,22.416993075,21.215878043,24.8294597478,-8.66666666667,0.0,78758.2084636,22.4425325976,21.8573437038,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,5.37588731828,3464.35380044
2344,20.8296851304,21.6598207532,20.8310351772,20.8299436532,22.4112367813,21.2069269975,24.8295806305,-8.75833333333,0.0,78758.2084636,22.4383287049,21.8548592926,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,5.37732136663,3316.64986976
2345,20.8295048199,21.6538957398,20.8297945797,20.830245213,22.4059841031,21.1985656262,24.8296030689,-8.85,0.0,78758.2084636,22.4333055629,21.8526317905,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,5.37633604494,3300.87094418
2346,20.8301599748,21.6484219275,20.8304929924,20.8298103533,22.4010169382,21.1902872309,24.8296059543,-8.94166666667,0.0,78758.2084636,22.4284871397,21.8506034224,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,5.37522621463,3311.51812387
2347,20.8295538665,21.6431422226,20.8307030051,20.8298068668,22.3961571604,21.1818719196,24.8296052878,-9.03333333333,0.0,78758.2084636,22.4236432166,21.8487054021,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,5.37403168027,3311.31693516
2348,20.8298293968,21.6379407258,20.8332536985,20.8299749419,22.3913216363,21.1733228323,24.8296041608,-9.125,0.0,78758.2084636,22.4188837908,21.8468928846,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,5.37277578675,3329.65584565
2349,20.8298022157,21.6327868166,20.8294591154,20.8298967052,22.3864884562,21.1647033804,24.8296031024,-9.21666666667,0.0,78758.2084636,22.4137897986,21.8451431262,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,5.37147284824,3313.99164553
2350,20.8301298952,21.6276771894,20.830959127,20.8302656628,22.3816571205,21.1560513855,24.8296021788,-9.30833333333,0.0,78758.2084636,22.408932208,21.8434449358,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,5.37013310337,3347.63957131
2351,20.8295975022,21.6226082225,20.832813039,20.8296027515,22.3768281858,21.1473719091,24.8296013672,-9.4,0.0,78758.2084636,22.4040371016,21.8417916624,20.83,20.83,20.83,20.83,20.83,20.83,20.83,20.83,5.3687644348,3339.86699838
2352,20.8201336673,21.6179182938,20.8235800216,20.8201935644,22.3725167617,21.1401397163,24.8217507696,-9.4,0.0,78758.2084636,22.3992992369,21.8401828914,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,5.37114186794,3239.07570226
2353,20.8201544117,21.6136555833,20.8209391111,20.8197210004,22.368831892,21.1344458015,24.8200628359,-9.4,0.0,78758.2084636,22.3942222426,21.8386036348,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,5.36778602723,3373.27950835
2354,20.8202622123,21.6097171038,20.8225784319,20.8199956276,22.3656419959,21.1296919138,24.8197019008,-9.4,0.0,78758.2084636,22.3915069026,21.8370559945,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,5.36772128984,3321.46657065
2355,20.8197773184,21.6059584387,20.821455893,20.8200111438,22.3627427681,21.1252911998,24.8196248153,-9.4,0.0,78758.2084636,22.3883937474,21.8355358306,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,5.36648473275,3322.92504778
2356,20.8198816741,21.6022908169,20.8203163988,20.8196204927,22.3599982,21.1210004814,24.8196086297,-9.4,0.0,78758.2084636,22.3854399063,21.8340406528,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,5.36535305792,3332.04042393
2357,20.8195453534,21.5986782899,20.8212563781,20.8198514823,22.3573451588,21.116801384,24.8196053474,-9.4,0.0,78758.2084636,22.3826732199,21.8325684811,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,5.36424658869,3340.87764348
2358,20.8197439179,21.5951118452,20.8195954593,20.8202510914,22.3547616281,21.1127310049,24.8196047394,-9.4,0.0,78758.2084636,22.3798632825,21.8311174636,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,5.36314973471,3337.17600999
2359,20.820240799,21.5915900561,20.8207121219,20.820379553,22.3522398101,21.1088026502,24.8196046593,-9.4,0.0,78758.2084636,22.3772403553,21.8296860444,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,5.36205974299,3349.93128029
2360,20.8198539985,21.5881111142,20.8220851459,20.8201120878,22.3497738457,21.1050024949,24.8196046498,-9.4,0.0,78758.2084636,22.3746658017,21.8282728113,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,5.36097648558,3347.23585253
2361,20.8197735506,21.5846720054,20.8218594277,20.8195113606,22.3473572245,21.1013091218,24.8196046263,-9.4,0.0,78758.2084636,22.3720621112,21.826876621,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,5.3599003228,3349.92775869
2362,20.8199441491,21.5812697557,20.8201022582,20.8195682542,22.344983538,21.0977058853,24.8196045913,-9.4,0.0,78758.2084636,22.3694504677,21.8254964153,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,5.35883166113,3355.03484841
2363,20.8200981235,21.5779018609,20.8220760604,20.8197825489,22.3426472968,21.0941824543,24.8196045433,-9.4,0.0,78758.2084636,22.3670529694,21.8241313339,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,5.35777086053,3367.67064566
2364,20.8199622425,21.5999922906,20.8199513953,20.8196751608,22.3610286698,21.1047150123,24.8195253343,-9.45,0.0,86999.6889532,22.5081298927,21.8419985425,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,5.6556432908,3181.34438943
2365,20.8203122719,21.6305399068,20.8229161941,20.8200257026,22.386732112,21.1169503122,24.8194802688,-9.5,0.0,86999.6889532,22.532947395,21.8683380252,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,5.67617757775,3189.98206138
2366,20.8197419699,21.6547151816,20.8195092172,20.8199559156,22.4077724857,21.1240757888,24.819517649,-9.55,0.0,86999.6889532,22.5489843012,21.8923823863,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,5.6844834819,3149.21513931
2367,20.8201572205,21.6694187857,20.8194387247,20.8198867937,22.4212349748,21.1265267428,24.8195607173,-9.6,0.0,86999.6889532,22.5597697837,21.910416975,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,5.69184503198,3162.58534192
2368,20.8200065689,21.6776561728,20.8223576371,20.8196033507,22.4291582927,21.1269154894,24.8195839372,-9.65,0.0,86999.6889532,22.5667215634,21.9230734661,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,5.6979057414,3151.14155247
2369,20.8199818251,21.6829364124,20.8207964463,20.8198987657,22.434236219,21.1270967263,24.8195917979,-9.7,0.0,86999.6889532,22.5714943888,21.9321234338,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,5.7029932779,3137.76416886
2370,20.8197780065,21.6872375991,20.8225409147,20.8200703858,22.4381279218,21.1273928141,24.8195938602,-9.75,0.0,86999.6889532,22.5754764734,21.9390063985,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,5.70733595686,3142.48829189
2371,20.8200193355,21.6912023564,20.8210869996,20.8196005153,22.4414795409,21.1276918933,24.8195951443,-9.8,0.0,86999.6889532,22.5787694104,21.9443920457,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,5.7110571193,3123.29818336
2372,20.8201012196,21.6948609605,20.8232147911,20.8204061363,22.4444206684,21.1276976717,24.8195966266,-9.85,0.0,86999.6889532,22.5817434804,21.9486083872,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,5.71419699707,3139.59057623
2373,20.8195998438,21.6981565428,20.821798545,20.8202872168,22.4469642769,21.1274583528,24.8195979258,-9.9,0.0,86999.6889532,22.5841146448,21.9518839932,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,5.71692454958,3111.63380658
2374,20.820255422,21.7010943736,20.8212449261,20.8199502289,22.4491427666,21.1269291734,24.8195987728,-9.95,0.0,86999.6889532,22.5861394938,21.9544175856,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,5.71929037176,3121.25574057
2375,20.8201720508,21.7037218104,20.8191334004,20.820114488,22.4510110255,21.1262637493,24.8195992405,-10.0,0.0,86999.6889532,22.5877817476,21.9563791639,20.82,20.82,20.82,20.82,20.82,20.82,20.82,20.82,5.72133462343,3108.69796417
2376,20.7244671318,21.702570062,20.3727969028,20.7544313165,22.3923253186,20.933238178,24.4392029604,-10.0,0.0,89166.4560734,22.6605436267,21.9636303267,20.36,20.36,20.36,20.36,20.36,20.36,20.36,20.36,6.48443703542,2543.41286346
2377,20.5948561439,21.7065755729,20.3611531011,20.6695024659,22.3198022955,20.7181899296,24.3716315135,-10.0,0.0,89166.4560734,22.5688173283,21.9765159615,20.36,20.36,20.36,20.36,20.36,20.36,20.36,20.36,6.4725596279,2301.27049751
2378,20.4865184245,21.7145727576,20.3613616085,20.6015850717,22.265776582,20.5790499863,24.3641345138,-10.0,0.0,89166.4560734,22.5392334655,21.9905299317,20.36,20.36,20.36,20.36,20.36,20.36,20.36,20.36,6.54368670393,1636.34419873
2379,20.4166821781,21.7232673672,20.3621418507,20.5598586382,22.2362397296,20.5217457828,24.3612592155,-10.0,0.0,89166.4560734,22.5183236938,22.0027561072,20.36,20.36,20.36,20.36,20.36,20.36,20.36,20.36,6.55426382567,1791.23428437
2380,20.377172417,21.7309315368,20.3616501253,20.5376334947,22.2233653029,20.5066225774,24.3601445963,-10.0,0.0,89166.4560734,22.5124460543,22.0126168531,20.36,20.36,20.36,20.36,20.36,20.36,20.36,20.36,6.56554122017,1799.88024103
2381,20.3601626636,21.7372309014,20.3614845964,20.5258085,22.2182082218,20.5008901599,24.3597198763,-10.0,0.0,89166.4560734,22.5120765777,22.0205712407,20.36,20.36,20.36,20.36,20.36,20.36,20.36,20.36,6.57690651732,1827.90500676
2382,20.3600418136,21.7424146376,20.3597242847,20.5184426797,22.2155270703,20.4922625107,24.3595744577,-10.0,0.0,89166.4560734,22.5121832644,22.0271182872,20.36,20.36,20.36,20.36,20.36,20.36,20.36,20.36,6.58653894154,1854.33715614
2383,20.3597334221,21.7467933468,20.3622454791,20.512881863,22.2133996378,20.4810195082,24.3595387647,-10.0,0.0,89166.4560734,22.5119917432,22.0326269726,20.36,20.36,20.36,20.36,20.36,20.36,20.36,20.36,6.59478495322,1856.99181104
2384,20.3599082241,21.7505679361,20.3614570492,20.5082637265,22.2114899629,20.4701259059,24.3595406292,-10.0,0.0,89166.4560734,22.511525932,22.0373413472,20.36,20.36,20.36,20.36,20.36,20.36,20.36,20.36,6.60188237731,1862.89252174
2385,20.3600899576,21.7538356693,20.3605539563,20.5043476195,22.2098518484,20.460979896,24.3595523228,-10.0,0.0,89166.4560734,22.5111573924,22.0414204504,20.36,20.36,20.36,20.36,20.36,20.36,20.36,20.36,6.60798989141,1874.22544638
2386,20.3600205376,21.7566587343,20.3620722805,20.5009909796,22.2084844193,20.4533775962,24.3595654605,-10.0,0.0,89166.4560734,22.5110026411,22.0449865203,20.36,20.36,20.36,20.36,20.36,20.36,20.36,20.36,6.61331560057,1885.49251791
2387,20.3597610623,21.7590892277,20.3598781654,20.4980416171,22.2073028969,20.4466452587,24.3595782612,-10.0,0.0,89166.4560734,22.5107284687,22.0481386253,20.36,20.36,20.36,20.36,20.36,20.36,20.36,20.36,6.61797450112,1879.79545084
2388,20.3503645943,21.7111170914,20.2439836529,20.511549507,22.0807537991,20.2487694111,24.2636950963,-10.0,0.0,75933.6457746,22.4874556216,22.0244251638,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,6.98146390339,2714.82442426
2389,20.336245741,21.6445410406,20.2408274994,20.5330777341,21.8920249207,20.2416534707,24.2446822842,-10.0,0.0,75933.6457746,22.4055860349,21.9869278286,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,7.0107072268,3777.7861916
2390,20.325936124,21.6017083457,20.2404976509,20.5510371296,21.7594733609,20.2414919992,24.2404715984,-10.0,0.0,75933.6457746,22.3508473319,21.9571964918,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,7.0250342355,3837.25691723
2391,20.3200738846,21.5834788475,20.2413267837,20.5631572043,21.6922490979,20.2427519059,24.239803584,-10.0,0.0,75933.6457746,22.3247372603,21.9390350342,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,7.03489893474,4099.18800984
2392,20.3167581365,21.5782135576,20.2416955331,20.5709071125,21.6632965782,20.2420967595,24.2395017171,-10.0,0.0,75933.6457746,22.3149503685,21.9294176575,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,7.04465397849,4120.72737973
2393,20.3142822689,21.5765750688,20.2413733475,20.5762088017,21.6484678259,20.2428613002,24.2393882066,-10.0,0.0,75933.6457746,22.3110332364,21.9245561319,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,7.05294475979,4163.61139765
2394,20.311845949,21.5747262834,20.2429791925,20.5802503499,21.6415525099,20.2411953846,24.2393728965,-10.0,33.0833333333,75933.6457746,22.3099494161,21.9220284926,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,7.0602393278,3961.87451982
2395,20.3093100084,21.5723328751,20.2423029544,20.5835668799,21.6372325108,20.2426088062,24.2393970109,-10.0,42.1666666667,75933.6457746,22.3100322908,21.9206953723,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,7.06662083645,3966.67904997
2396,20.3067863135,21.5701164784,20.2419106857,20.5863849617,21.6339884194,20.2418860937,24.2394294236,-10.0,51.25,75637.8347464,22.310097266,21.9201018923,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,7.07228625251,3874.75181261
2397,20.304393265,21.5685851281,20.240455786,20.588831022,21.6325692415,20.2420948293,24.2394596637,-10.0,60.3333333333,75637.8347464,22.3108645619,21.9200437893,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,7.07736072683,3795.0589221
2398,20.3021926471,21.5678281272,20.2410540771,20.5910067565,21.6335546313,20.2434136056,24.2394866515,-10.0,69.4166666667,75521.1365587,22.3127406206,21.9203822389,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,7.08194410304,3723.32996232
2399,20.3002073683,21.5677217662,20.2418224609,20.5930027701,21.6359452633,20.242384697,24.2395112286,-10.0,78.5,75342.0237181,22.3148008813,21.920999734,20.24,20.24,20.24,20.24,20.24,20.24,20.24,20.24,7.0861186334,3596.10882562
2400,20.2906541107,21.5417201078,20.2044445813,20.5787964705,21.6177669405,20.2061442474,24.215502005,-9.85833333333,87.5833333333,67125.5090898,22.2020863607,21.9023267645,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,6.77166610969,3322.29899294
2401,20.2774784682,21.5069135389,20.2023854381,20.5569450836,21.5919800251,20.202854427,24.2060057829,-9.71666666667,96.6666666667,66982.2188173,22.1786412477,21.8755197658,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,6.74803446529,3646.60762366
2402,20.2646882003,21.4782933814,20.2015142412,20.5365101931,21.5710525661,20.2022996529,24.2022305555,-9.575,105.75,66982.2188173,22.1652508593,21.8517861415,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,6.74263641919,3387.17201951
2403,20.2536062021,21.4590051181,20.2005359951,20.5204988343,21.558225486,20.2024756992,24.2007176838,-9.43333333333,114.833333333,66982.2188173,22.1559084945,21.834857431,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,6.73501025256,3354.0936523
2404,20.2439514209,21.4461128445,20.2012224034,20.5081918128,21.5515784906,20.2009867555,24.2001121131,-9.29166666667,123.916666667,66982.2188173,22.1500934337,21.8238087409,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,6.7288594742,3263.64859938
2405,20.2350996205,21.4361694285,20.2010001212,20.4980305353,21.5484670418,20.201320419,24.1998749463,-9.15,133.0,66982.2188173,22.146617329,21.8165349299,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,6.72376275703,3186.33879977
2406,20.226640047,21.4273886287,20.1992506235,20.4889258172,21.5472819518,20.2024298746,24.1997876008,-9.00833333333,143.666666667,66982.2188173,22.1444040954,21.8114008968,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,6.71951719505,3083.78320541
2407,20.2184196567,21.4192416853,20.2007922945,20.4803894536,21.5474385385,20.2007702453,24.1997599232,-8.86666666667,154.333333333,66982.2188173,22.142777267,21.807500128,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,6.71596345951,2965.2005345
2408,20.2104230103,21.4117127689,20.1999657632,20.4722748382,21.548830079,20.2027830433,24.1997551347,-8.725,165.0,66982.2188173,22.1423306548,21.8044038573,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,6.71297949689,2874.17780421
2409,20.2026723342,21.404855096,20.2023618157,20.4645507839,21.5514412921,20.201606575,24.1997588519,-8.58333333333,175.666666667,66982.2188173,22.1422712445,21.8019010223,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,6.71046920188,2726.62408356
2410,20.1999058325,21.3986630699,20.199070686,20.4571997515,21.555218925,20.2014192294,24.1997657237,-8.44166666667,186.333333333,66982.2188173,22.1428502707,21.7998582275,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,6.70835563928,2612.03389574
2411,20.2001390728,21.3930885928,20.1992015166,20.450196688,21.5600757188,20.201816563,24.1997737472,-8.3,197.0,66982.2188173,22.1442687222,21.7981719412,20.2,20.2,20.2,20.2,20.2,20.2,20.2,20.2,6.70657640708,2489.82269832
2412,20.1947176452,21.3430615244,19.8311201699,20.4486545041,21.4671229354,19.891895114,23.8463136626,-8.3,207.666666667,52666.0249584,21.9809869995,21.7701601075,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,6.89272787735,481.90800823
2413,20.1868846454,21.278887036,19.7617716883,20.445832235,21.351686345,19.7637652134,23.7754235632,-8.3,218.333333333,52666.0249584,21.8672688865,21.7302241025,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,6.82828729677,3072.91757332
2414,20.1798618163,21.2287023432,19.7612613957,20.4418289418,21.2671871748,19.7617287452,23.766110117,-8.3,229.0,52666.0249584,21.8389604102,21.6944136884,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,6.87540126216,2324.22413587
2415,20.1746166962,21.1989254341,19.7594716305,20.4378953859,21.2225861417,19.762327639,23.7622493735,-8.3,239.666666667,52666.0249584,21.815380654,21.6686753854,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,6.86779737953,1967.74716061
2416,20.1707900546,21.1832149734,19.7609529663,20.4346922921,21.2046997013,19.7600906166,23.7606652223,-8.3,250.333333333,52666.0249584,21.8050042628,21.6518461307,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,6.86296346425,1960.6269887
2417,20.1677378401,21.1740009958,19.7609119018,20.4322130149,21.1995927889,19.7601766246,23.7600325072,-8.3,261.0,52666.0249584,21.8017338362,21.6407657089,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,6.860961505,1829.59701647
2418,20.1650343213,21.1669980589,19.7606488179,20.4302181509,21.2034595659,19.7595390811,23.7597921571,-8.3,300.25,52666.0249584,21.8025524202,21.6328968218,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,6.85930516003,1461.74650511
2419,20.1625549783,21.1609113724,19.7603603976,20.4285469115,21.2156433586,19.7608146142,23.7597089577,-8.3,339.5,52666.0249584,21.8074474568,21.6268243239,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,6.85804637862,1055.40799655
2420,20.1603492046,21.1557975503,19.7594910391,20.4271603011,21.2389695422,19.7706807364,23.7596858014,-8.3,378.75,52666.0249584,21.8184346574,21.6218667605,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,6.85691105956,498.050780704
2421,20.1585550811,21.1520631007,19.7611720148,20.4261280014,21.2701125209,19.8307973256,23.7596862196,-8.3,418.0,52666.0249584,21.8399343809,21.6176999896,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,6.85607059432,370.877463247
2422,20.1573808183,21.1501949117,19.7589932382,20.4256368252,21.3055933471,19.9418444021,23.7596988679,-8.3,457.25,52666.0249584,21.8705815066,21.6142139431,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,6.85652050118,223.901455091
2423,20.1568958868,21.1502032771,19.7614516872,20.4257284951,21.3436445764,20.083385083,23.7597096203,-8.3,496.5,52666.0249584,21.9065825656,21.6112248986,19.76,19.76,19.76,19.76,19.76,19.76,19.76,19.76,6.85637449805,95.5738726903
2424,20.1459802105,21.1126707005,19.7470758196,20.4027508782,21.3517042149,20.2172291956,23.6125443301,-8.20833333333,535.75,40570.0341495,21.7590494721,21.5791894427,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.42273977198,0.0
2425,20.131343173,21.0654370035,19.7815746798,20.3704653296,21.3526370283,20.3570735018,23.5591942241,-8.11666666667,575.0,40570.0341495,21.7458416527,21.5357142807,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.36016968598,0.0
2426,20.1182469467,21.0292768879,19.8882619015,20.3415357413,21.3638939493,20.515950157,23.5402632509,-8.025,614.25,40570.0341495,21.7709358924,21.4970197851,19.53,19.53,19.53,19.53,19.53,19.53,19.53,19.53,6.35757076326,0.0
