,Unnamed: 0,p0,m0
659,659,2176.55108422,3.92203237616
660,660,2704.90007701,4.64989657912
661,661,2852.15381262,4.8338717701
662,662,2176.55108422,3.92203237616
663,663,2454.37025584,4.35359922894
664,664,2176.55108422,3.92203237616
665,665,2969.81442907,4.97196240741
666,666,2911.95271127,4.92927036727
667,667,2540.63761668,4.45599664623
668,668,2176.55108422,3.92203237616
669,669,2608.95822679,4.55069557132
670,670,5129.45295177,6.27713178298
671,671,2176.55108422,3.92203237616
672,672,3150.26459125,5.18906313952
673,673,3359.92852313,5.4173899744
674,674,2176.55108422,3.92203237616
675,675,3076.60032429,5.10871523971
676,676,2176.55108422,3.92203237616
677,677,2224.49024841,3.99844238433
678,678,3189.55857271,5.23389901361
679,679,2996.8520669,5.01732836112
680,680,2986.63217018,5.01374794901
681,681,2940.82648942,4.97356344349
682,682,3094.14770398,5.13452798536
683,683,4962.96234282,6.22805590085
684,684,3211.64084443,5.18274912293
685,685,3312.83006328,5.36919773819
686,686,3230.25413254,5.28610818646
687,687,2176.55108422,3.92203237616
688,688,3088.67720389,5.05977447527
689,689,3636.26657466,5.63195596712
690,690,4042.50028722,5.99307047853
691,691,2305.55573131,4.12006585189
692,692,10053.7699277,8.83569865939
693,693,4067.9080303,6.00839336734
694,694,2791.96413484,4.76981604765
695,695,3420.25479764,5.45119805986
696,696,3579.44336774,5.59192952569
697,697,2262.68243955,4.05526819231
698,698,4195.70300909,5.92280579514
699,699,2550.25654828,4.47254236859
700,700,2903.90860336,4.91499434419
701,701,2581.15002476,4.49113100275
702,702,3433.50581626,5.38002382654
703,703,2694.76948568,4.62196318006
704,704,7458.02169873,8.03176703234
705,705,3325.94128443,5.08437953486
706,706,3990.01237854,5.841230398
707,707,5598.32904638,7.03995411104
708,708,7246.61665965,7.8884586815
709,709,3878.92139348,5.39220102689
710,710,14764.1907007,10.1545350526
711,711,2790.27766945,4.78529313921
712,712,2327.83041005,4.16516754953
713,713,2471.83566604,4.31543118557
714,714,4605.02817267,6.30833500716
715,715,4032.99151592,5.96687563127
716,716,3580.16152554,5.58805593731
717,717,4636.29759619,6.38254444437
718,718,2756.01240509,4.6488883776
719,719,2176.55108422,3.92203237616
720,720,2583.10574667,4.47176073975
721,721,3686.36118272,5.57397013354
722,722,3169.78442698,5.21246768622
723,723,10700.9208231,9.37996429792
724,724,2840.8215175,4.83404151063
725,725,12246.5560977,9.88929287534
726,726,4070.76832015,6.01014669654
727,727,12011.8092436,9.80651512638
728,728,3934.89221315,5.83173440771
729,729,2783.67639717,4.77669387085
730,730,3604.10667777,5.50449434389
731,731,4127.46461741,6.07877448143
732,732,17297.8324551,11.2795376676
733,733,5160.61897502,6.72368633984
734,734,5828.59337727,7.22890537281
735,735,7132.57313241,7.66021674333
736,736,2176.55108422,3.92203237616
737,737,12061.0513533,9.80165214755
738,738,9554.56753173,8.94792103539
739,739,3609.40785212,5.59709419289
740,740,3124.31850642,4.98331530263
741,741,15990.7070893,10.9289463962
742,742,3833.50741844,5.84750307545
743,743,14419.6660928,10.5005371882
744,744,15059.1229595,10.6727012913
745,745,4842.9446025,6.54992502667
746,746,3494.16413339,5.12942555817
747,747,5517.33834616,6.80935611755
748,748,9545.02986031,8.78406059347
749,749,2895.42289467,4.90147808596
750,750,13050.8758593,9.61156114805
751,751,4266.35707856,6.16542354352
752,752,3259.98606285,5.29901906894
753,753,3455.5624336,5.50110020894
754,754,4506.66203732,6.06753394456
755,755,4717.7841556,6.52634139113
756,756,8884.75721221,8.26087852625
757,757,3298.57229435,5.27119733196
758,758,10448.5135944,8.9028036721
759,759,3268.31843805,5.31583921211
760,760,4456.43276312,6.30326082266
761,761,20458.3525395,11.9520898046
762,762,2959.46212439,4.99403533022
763,763,2456.25474009,4.34289586031
764,764,3246.76491781,5.28433446416
765,765,21479.0234594,12.1737514489
766,766,3198.76158892,5.15009297728
767,767,4026.46284864,5.91350204867
768,768,7368.7485866,7.86383584261
769,769,2746.96086748,4.6919114539
770,770,7399.18093605,7.44260404189
771,771,2769.26429937,4.76911795918
772,772,6440.49287138,7.15376167681
773,773,3885.54135145,5.79432295665
774,774,2554.25223028,4.47868224485
775,775,3595.54952698,5.548015303
776,776,6268.70863034,7.4331980988
777,777,3258.68266356,5.30275324299
778,778,3775.45240174,5.31844574775
779,779,7872.54700025,7.87200073075
780,780,4406.63453689,6.23263249913
781,781,4220.07479748,6.11632384331
782,782,3610.71704122,5.6520908491
783,783,2542.83612004,4.45299581325
784,784,3776.54928308,5.73691452125
785,785,2755.64077896,4.74542799834
786,786,8821.42072498,7.97208927053
787,787,3167.51191756,5.19505945408
788,788,3954.13546998,5.88110292612
789,789,2615.74502212,4.57430804647
790,790,5246.75075364,6.17105631792
791,791,3257.1963202,5.1341350488
792,792,2591.65946973,4.53675299852
793,793,2754.62771124,4.69270985451
794,794,2899.85791137,4.81423326648
795,795,2676.66255072,4.58694835933
796,796,5010.45130194,6.39191008672
797,797,3039.18175405,5.03546641528
798,798,2779.28735089,4.74754716035
799,799,3300.45404072,5.24815031487
800,800,2287.77749631,4.09677438649
801,801,2211.37089532,3.97992700004
802,802,2641.25345003,4.50842768113
803,803,4141.73192116,5.40017668652
804,804,4958.67652465,6.17920451523
805,805,2258.94246101,4.05674753501
806,806,2194.17834467,3.95120651346
807,807,2836.27453518,4.76578381322
808,808,2259.0789554,4.05197678999
809,809,2250.67982083,4.04269191613
810,810,5552.18928445,5.95378651513
811,811,2630.4543788,4.56572610974
812,812,2176.55108422,3.92203237616
813,813,2219.24582974,3.99281158896
814,814,2448.70718413,4.30771369335
815,815,2765.797203,4.5784257052
816,816,4000.26256926,5.33686712489
817,817,2176.55108422,3.92203237616
818,818,2176.55108422,3.92203237616
819,819,2176.55108422,3.92203237616
820,820,3001.5033375,4.69833920168
821,821,2176.55108422,3.92203237616
822,822,2176.55108422,3.92203237616
823,823,2472.70302266,4.29836277333
824,824,2176.55108422,3.92203237616
825,825,2176.55108422,3.92203237616
826,826,2357.08219287,4.18376453727
827,827,2176.55108422,3.92203237616
828,828,2176.55108422,3.92203237616
829,829,2176.55108422,3.92203237616
830,830,2176.55108422,3.92203237616
831,831,4849.40842648,6.01539090232
832,832,2176.55108422,3.92203237616
833,833,2254.2304427,4.04721467218
834,834,2176.55108422,3.92203237616
835,835,2176.55108422,3.92203237616
836,836,2219.10013324,3.98942975505
837,837,2280.04112098,4.08623939366
838,838,2176.55108422,3.92203237616
839,839,3590.74986601,5.12883076493
840,840,2176.55108422,3.92203237616
841,841,2176.55108422,3.92203237616
842,842,2278.65010829,4.08298897438
843,843,2176.55108422,3.92203237616
844,844,2176.55108422,3.92203237616
845,845,2176.55108422,3.92203237616
846,846,2176.55108422,3.92203237616
847,847,2176.55108422,3.92203237616
848,848,2176.55108422,3.92203237616
849,849,2176.55108422,3.92203237616
850,850,2176.55108422,3.92203237616
851,851,2176.55108422,3.92203237616
852,852,2176.55108422,3.92203237616
853,853,2176.55108422,3.92203237616
