,t11,t12,t13,t14,t15,t16,t17,t18
714,22.0205933402,20.8575495917,22.0488641104,19.9499520456,21.2225253886,22.3120797342,20.780849752,22.0488641104
715,22.0308091309,20.8689537459,22.0663634487,19.9501497937,21.2386929629,22.3243199525,20.7872375283,22.0663634487
716,22.0965988688,20.8846968676,22.1676108784,20.3069269845,21.2714240701,22.4627701861,21.0323618375,22.1676108784
717,22.1961103251,20.9099033023,22.3070192419,20.2967182604,21.3231098077,22.6510013525,21.3166848605,22.3070192419
718,22.2899044555,20.9364859347,22.4260618745,20.2905548222,21.3755114291,22.8077497021,21.502135228,22.4260618745
719,22.360757361,20.9603343148,22.5092468515,20.292066108,21.4198289265,22.9129317563,21.5875529877,22.5092468515
720,22.4085210362,20.9800619929,22.5631943292,20.2889696604,21.4544426506,22.9764162562,21.6165694172,22.5631943292
721,22.4405577107,20.9967521707,22.6013031183,20.290805323,21.4820845001,23.0165897375,21.6297396111,22.6013031183
722,22.4637335489,21.0117462555,22.6328197254,20.2914757183,21.5056448993,23.046269215,21.6443102911,22.6328197254
723,22.4821511305,21.025840442,22.6616428397,20.2900220316,21.5268462701,23.0712725137,21.6614704572,22.6616428397
724,22.4977523787,21.0393370638,22.6886822686,20.2905065856,21.5464444445,23.0933921807,21.6779751953,22.6886822686
725,22.5113855321,21.0522944431,22.7139287358,20.2905789271,21.5647221931,23.1130326777,21.691883986,22.7139287358
726,22.5235196728,21.064722349,22.7374211566,20.2919381139,21.5818359425,23.1304896719,21.7032861895,22.7374211566
727,22.5344537155,21.0765991155,22.7592502656,20.2914672063,21.5978718413,23.1460187943,21.7127618796,22.7592502656
728,22.5443071217,21.0829803344,22.7689320514,20.1458230121,21.6112257087,23.13945752,21.6625372706,22.7689320514
729,22.5549670158,21.0887662551,22.7782128833,20.1329920766,21.6257467309,23.1293809961,21.606791171,22.7782128833
730,22.563080782,21.0944387854,22.7858570104,20.1301997098,21.6390887,23.1187163406,21.5623681323,22.7858570104
731,22.5699670488,21.1017852241,22.7961495862,20.1314970808,21.6525301014,23.1142364761,21.5416633329,22.7961495862
732,22.5759959512,21.1104187779,22.808218347,20.1310737979,21.6658940064,23.114487601,21.5345559369,22.808218347
733,22.5816637444,21.1198244327,22.8211958356,20.1290153874,21.6791722634,23.1175374211,21.5321214788,22.8211958356
734,22.587210067,21.1295600427,22.8343712699,20.130157976,21.6922939374,23.1218699031,21.5300126195,22.8343712699
735,22.5927192375,21.1393702926,22.8474236353,20.1289024676,21.7051936644,23.1267869204,21.5276526422,22.8474236353
736,22.5981869796,21.1491166133,22.8601887556,20.1297623975,21.7178136663,23.1319558352,21.525369732,22.8601887556
737,22.6036273018,21.1587561995,22.8726667417,20.1315073106,21.7301568689,23.1373093843,21.5235233209,22.8726667417
738,22.6090276767,21.1682507409,22.8848216268,20.1290911393,21.7422104256,23.1427554198,21.5220115255,22.8848216268
739,22.6143621309,21.1775613283,22.8965950792,20.1303938797,21.7539529602,23.1481783081,21.5205582604,22.8965950792
740,22.6311801919,21.1896658315,22.9366631434,20.1767918103,21.764510177,23.2146953668,21.6720929973,22.9366631434
741,22.6507882269,21.2014680469,22.9814169188,20.1805303554,21.7724378784,23.2962343217,21.843729637,22.9814169188
742,22.6681736885,21.2121777449,23.0174712851,20.1794074462,21.779717632,23.3612068907,21.9535892693,23.0174712851
743,22.681366564,21.2211950794,23.0414247282,20.1811472765,21.7866153443,23.401569044,21.9961633129,23.0414247282
744,22.691195911,21.2288890052,23.0571736639,20.1807740088,21.7933399815,23.4244773019,22.0043920435,23.0571736639
745,22.6989245981,21.2356929143,23.0688419861,20.1805083423,21.7998582875,23.4383907919,22.0049027383,23.0688419861
746,22.7055246634,21.241960245,23.0789231688,20.1802222812,21.8061845275,23.4486385435,22.0079225452,23.0789231688
747,22.7114773368,21.2478489369,23.0882984755,20.1813616088,21.8123034396,23.4573601204,22.0133711646,23.0882984755
748,22.7170109929,21.2534419441,23.0971472439,20.180425111,21.8182354675,23.4651333752,22.018744771,23.0971472439
749,22.7222606564,21.2588030469,23.1055201913,20.1799142485,21.8240275231,23.4721259473,22.0228093353,23.1055201913
750,22.7273023944,21.2639663515,23.1134569992,20.1794504907,21.829701663,23.4784480975,22.0256224754,23.1134569992
751,22.732176472,21.2689441024,23.1209963695,20.1803083527,21.8352545364,23.4842122428,22.0276402177,23.1209963695
752,22.7198277333,21.2654198681,23.1191272293,20.0845560756,21.8182990179,23.5184078107,22.1586841926,23.1191272293
753,22.7011173985,21.260158029,23.1136458645,19.9660813423,21.7925923821,23.5602666119,22.3027046887,23.1136458645
754,22.6854878538,21.256542812,23.1092998259,19.8812314136,21.7701939312,23.5935023627,22.3936426345,23.1092998259
755,22.6746005496,21.2538721074,23.1043680045,19.8325336276,21.7535814335,23.610344633,22.4226861447,23.1043680045
756,22.6686419883,21.2523751426,23.1011958514,19.8088679672,21.7427645684,23.6179148084,22.4241937359,23.1011958514
757,22.6657504808,21.2514185988,23.0990696426,19.7941367638,21.7354867683,23.6210745194,22.4201772703,23.0990696426
758,22.6644990993,21.2506558873,23.0974003843,19.7805355912,21.7300865155,23.6227263645,22.4185911283,23.0974003843
759,22.6641549173,21.249991935,23.0959754435,19.7666077633,21.72575665,23.6240634749,22.4192079141,23.0959754435
760,22.6643901873,21.2494122334,23.0947397712,19.7529995822,21.722170998,23.6253246192,22.4198690555,23.0947397712
761,22.6650640871,21.24892056,23.0936997846,19.7402603788,21.7191906524,23.6265026496,22.4196087427,23.0936997846
762,22.6661035029,21.2485223205,23.0928825577,19.7284498985,21.7167316437,23.6276278367,22.4185851937,23.0928825577
763,22.6674323271,21.2482026727,23.0922620481,19.7173144297,21.7147021331,23.6287188072,22.4171694314,23.0922620481
764,22.6108820634,21.2281105471,23.0162832244,19.8935705392,21.6682311317,23.5684799052,22.3759446434,23.0162832244
765,22.5310877433,21.2002140506,22.914751485,19.9077279596,21.602758317,23.486140886,22.3287215169,22.914751485
766,22.4614543237,21.1762462778,22.8343384224,19.9087004825,21.5453407593,23.4201628889,22.3002573127,22.8343384224
767,22.4122700447,21.1591944765,22.7847608996,19.9108822876,21.5041056522,23.3794044936,22.2891317356,22.7847608996
768,22.3798868141,21.1470979074,22.7556831359,19.9102429583,21.4756287695,23.3560033448,22.2840384847,22.7556831359
769,22.3580478113,21.1376171358,22.7360131052,19.9118071896,21.4546170047,23.341269576,22.2792119933,22.7360131052
770,22.3421699801,21.1293069937,22.7195466475,19.9111057984,21.437441974,23.3300190333,22.2734637999,22.7195466475
771,22.3298200833,21.1215975169,22.7042850366,19.9097916983,21.4224159672,23.3203178448,22.2675862593,22.7042850366
772,22.3198767771,21.1143643656,22.6900983157,19.9096494079,21.4089461749,23.311805742,22.2623804466,22.6900983157
773,22.3117838797,21.1076111187,22.6771897064,19.9111440831,21.396826541,23.3045049004,22.2581002655,22.6771897064
774,22.3051592119,21.1013284034,22.6655570952,19.9105954376,21.3859034663,23.2983361671,22.2545675063,22.6655570952
775,22.2997087751,21.0954987023,22.6550821429,19.9104644182,21.3760354392,23.2931736984,22.2516449216,22.6550821429
776,22.2811091827,21.0869422617,22.6277475316,19.7195815464,21.3584150123,23.2729129849,22.2389277364,22.6277475316
777,22.2453563188,21.0685899078,22.5774972685,19.6224996267,21.3225721544,23.2352439544,22.2142680762,22.5774972685
778,22.213251347,21.051434706,22.536775795,19.6192914308,21.2902616146,23.2045845423,22.1960175248,22.536775795
779,22.1893579734,21.0376388233,22.5096808757,19.6191959191,21.2658792956,23.1841253014,22.1837179872,22.5096808757
780,22.1726934324,21.02634674,22.491292628,19.6197716436,21.2474290719,23.1706745678,22.1745234455,22.491292628
781,22.1607584474,21.0162043603,22.4762555522,19.6211331385,21.2319453976,23.1602964856,22.1657414919,22.4762555522
782,22.1516464155,21.0064736143,22.4620323293,19.6204324666,21.2177318309,23.1509480161,22.1566517768,22.4620323293
783,22.144303838,20.9969564671,22.4481499698,19.6207606044,21.2042233743,23.1420929783,22.1475790568,22.4481499698
784,22.1382004099,20.98766918,22.4348181574,19.6203990192,21.1913391431,23.1337486694,22.1388518809,22.4348181574
785,22.133030647,20.9786437426,22.4221950276,19.6218836488,21.1790751048,23.1259445648,22.1304804049,22.4221950276
786,22.1286155197,20.9699093801,22.4103472072,19.6195973221,21.1674259294,23.1187226252,22.1225261937,22.4103472072
787,22.1247802666,20.9614402539,22.3991577314,19.6218464355,21.1563141,23.1119605966,22.1147934838,22.3991577314
788,22.1217330881,20.9542904127,22.3899950518,19.7035046649,21.1468234325,23.1073485583,22.1111018205,22.3899950518
789,22.1184720326,20.9479853935,22.380966372,19.7102751284,21.1382555453,23.10257371,22.106509361,22.380966372
790,22.1156068919,20.9428546152,22.3734341798,19.7099773665,21.131064703,23.0993350109,22.1045930792,22.3734341798
791,22.1130803468,20.9385592053,22.3670141646,19.7093964939,21.1248858626,23.09718955,22.1041918405,22.3670141646
792,22.1107739932,20.9347904984,22.3612554119,19.7092048528,21.1193720478,23.0955933896,22.1041213238,22.3612554119
793,22.1086494529,20.9314122622,22.3560071828,19.7120047102,21.1143673554,23.0943646738,22.1041710214,22.3560071828
794,22.1066632442,20.9283514289,22.3511720185,19.7115722753,21.1097788773,23.0933904814,22.1043141392,22.3511720185
795,22.1048013955,20.9255837717,22.3467343741,19.7121630125,21.1055697761,23.09266357,22.1046796007,22.3467343741
796,22.1030399476,20.9230821314,22.3426498369,19.7098751682,21.1016993124,23.0921435321,22.1052456192,22.3426498369
797,22.101374699,20.9208338054,22.338909074,19.7096799934,21.0981465563,23.0918336253,22.1060407903,22.338909074
798,22.0997903738,20.9188206631,22.3354741137,19.7105359371,21.0948869718,23.0916923476,22.1069822399,22.3354741137
799,22.0982853896,20.9170309505,22.3323332991,19.7110705228,21.0919021058,23.0917212531,22.1080931233,22.3323332991
800,22.0778375337,20.9087457879,22.3045875062,19.8654395592,21.0741409343,23.0718760599,22.0969662744,22.3045875062
801,22.0485093865,20.8975524284,22.2680052683,19.8808178583,21.0497285388,23.0439672552,22.0819486075,22.2680052683
802,22.0217287143,20.8874868019,22.2383375234,19.8810785107,21.0278788814,23.0210421031,22.0719960579,22.2383375234
803,22.0015274892,20.8795710299,22.218610505,19.8807551369,21.0112418683,23.005949983,22.066861004,22.218610505
804,21.987375198,20.8733788685,22.2058566135,19.8790846238,20.9988819782,22.996777163,22.0644436007,22.2058566135
805,21.9773250384,20.8681804758,22.1964554908,19.8798616076,20.9890713908,22.9907605033,22.0629156253,22.1964554908
806,21.9696485881,20.8634298072,22.1881537931,19.8810273808,20.9805305175,22.9859253302,22.061134836,22.1881537931
807,21.9634055778,20.858956151,22.180358217,19.8812589261,20.9727424961,22.9816882065,22.0594068935,22.180358217
808,21.9581042077,20.8547135815,22.173008069,19.8803588632,20.9655242405,22.9778838438,22.0578808158,22.173008069
809,21.953494736,20.8507000365,22.1661624198,19.8817116756,20.9588091756,22.9745134813,22.0566676088,22.1661624198
810,21.9494091287,20.8469018295,22.1597956537,19.8804540658,20.9525325571,22.9715356567,22.0557176035,22.1597956537
811,21.9457368856,20.8433125293,22.1538710712,19.8804843982,20.9466472326,22.9689239178,22.0550307538,22.1538710712
812,21.9416765967,20.8391017872,22.1465736503,19.7278087598,20.9401411962,22.9644526698,22.0501689244,22.1465736503
813,21.9391879675,20.8357571764,22.1423010301,19.7133015343,20.9348982134,22.9636158733,22.0527435548,22.1423010301
814,21.9363636887,20.8318457439,22.1366963159,19.7099288815,20.9290650628,22.9610685906,22.0510712872,22.1366963159
815,21.9335537766,20.8277964153,22.1308162875,19.7115863214,20.9231500099,22.9580825058,22.0482917934,22.1308162875
816,21.9309420613,20.8238540334,22.1252369615,19.7117367032,20.9174318745,22.9553765076,22.0461740867,22.1252369615
817,21.9284447724,20.8199976386,22.1198259427,19.7114975328,20.9118644018,22.9528004877,22.0443470223,22.1198259427
818,21.9260264623,20.8162183576,22.1145369277,19.7096964194,20.9064266337,22.9502948732,22.0425828031,22.1145369277
819,21.9236900469,20.81252677,22.1094031621,19.7093034589,20.9011268583,22.9478916889,22.040898827,22.1094031621
820,21.9214216234,20.808916558,22.1044136337,19.7114987066,20.8959533439,22.9455705668,22.0392483976,22.1044136337
821,21.9192100227,20.8053823365,22.099558804,19.7097199887,20.8908960045,22.9433170468,22.0376209038,22.099558804
822,21.9170599982,20.8019301063,22.0948595711,19.7111205089,20.8859595328,22.9411578562,22.0360898918,22.0948595711
823,21.9149533359,20.7985464876,22.0902803387,19.70996077,20.8811244075,22.9390516646,22.0345766753,22.0902803387
824,21.9142192912,20.7970120934,22.0881943227,20.1803022689,20.8790238978,22.9376946869,22.0319892535,22.0881943227
825,21.9123853172,20.7935933412,22.0833456423,20.1910531256,20.8744067524,22.9339463155,22.0248251631,22.0833456423
826,21.9098971753,20.7888732954,22.0771824824,20.1897789647,20.8680481039,22.9292260297,22.0164365727,22.0771824824
827,21.9075779553,20.7840767653,22.0717894432,20.1901781314,20.8616126048,22.9251301698,22.0095341676,22.0717894432
828,21.9054112405,20.7794685666,22.0670466483,20.1917724354,20.8554794423,22.9211141177,22.0023650007,22.0670466483
829,21.9033951019,20.7750775715,22.0627884354,20.1919586514,20.8496820893,22.9170539113,21.9945759796,22.0627884354
830,21.9014785366,20.7708063122,22.0587715657,20.1893936053,20.8440811248,22.9128760705,21.9861877859,22.0587715657
831,21.8996228612,20.7665744782,22.0548465329,20.1890895076,20.8385627149,22.9085749228,21.9773761379,22.0548465329
832,21.897808582,20.7623456222,22.0509514282,20.1925217158,20.8330746081,22.9041694191,21.9682762374,22.0509514282
833,21.8960243078,20.7581079027,22.0470586605,20.1911116963,20.8275992102,22.8996674183,21.9589248876,22.0470586605
834,21.894269359,20.7538635484,22.0431666513,20.1915591942,20.8221380727,22.8950873536,21.9493546225,22.0431666513
835,21.8925365241,20.7496089572,22.0392569786,20.1901960228,20.8166856998,22.8904215975,21.9395461225,22.0392569786
836,21.8907478083,20.7455089412,22.0353720464,20.110928441,20.8113876469,22.8858856188,21.9304646854,22.0353720464
837,21.8891355186,20.7418168317,22.0320664384,20.1027395015,20.8065490384,22.8822384758,21.9236378558,22.0320664384
838,21.8874667932,20.7382896811,22.0287148504,20.101042304,20.8018775473,22.8787024931,21.9170794777,22.0287148504
839,21.8858168595,20.7349049503,22.0254090797,20.1005930693,20.7973666994,22.8753533541,21.9108087367,22.0254090797
840,21.8841861494,20.7316031203,22.0221008314,20.0997744754,20.7929556838,22.8721005528,21.9046365709,22.0221008314
841,21.8825701769,20.7283500778,22.018766903,20.1012138451,20.7886079235,22.8688926272,21.8985189305,22.018766903
842,21.8809679098,20.7251327506,22.0154122663,20.1009507501,20.784308822,22.8657186738,21.8924871738,22.0154122663
843,21.8793795071,20.7219463231,22.0120489405,20.1022138268,20.7800524859,22.8625803208,21.8865651174,22.0120489405
844,21.8778048686,20.7187877295,22.0086858962,20.1018437235,20.7758349459,22.859478226,21.8807508779,22.0086858962
845,21.8762466147,20.7156561958,22.0053340937,20.1008574866,20.7716552558,22.8564177461,21.8750449891,22.0053340937
846,21.8746975975,20.7125436774,22.0019808576,20.1003270264,20.7675033214,22.8533765865,21.869393513,22.0019808576
847,21.8731623936,20.7094518098,21.9986390707,20.1005093854,20.7633813453,22.850365554,21.8638183302,21.9986390707
848,21.8804109908,20.7206297891,21.9963825184,20.3243180283,20.7900357151,22.7922527692,21.6711368403,21.9963825184
849,21.894074049,20.7376387463,21.9960425495,20.3296170719,20.8326721733,22.7071884438,21.4217332794,21.9960425495
850,21.9069365591,20.750976071,21.9991180642,20.3314615316,20.8671359787,22.6492834076,21.2853516779,21.9991180642
851,21.9168151375,20.7593082577,22.0040965458,20.3295249737,20.8893618305,22.622187909,21.2472054571,22.0040965458
852,21.9238275701,20.7641395908,22.0089838835,20.3322216657,20.9028335478,22.6125814466,21.2464248597,22.0089838835
853,21.9288796454,20.7671969259,22.0130102102,20.3330859596,20.9117665188,22.6089744754,21.2450585335,22.0130102102
854,21.9327375391,20.7694624892,22.0161885877,20.3323958877,20.9186199788,22.6061237064,21.2348196985,22.0161885877
855,21.9358354852,20.7712928263,22.0187384435,20.3312602563,20.9243356585,22.6028940321,21.220421114,22.0187384435
856,21.9383935211,20.772774739,22.0208511419,20.3300361954,20.9291704167,22.5995892267,21.2067660546,22.0208511419
857,21.9405185924,20.7739260785,22.0226074017,20.3327555561,20.9331975785,22.5965281987,21.1952925801,22.0226074017
858,21.9422977452,20.774784941,22.0240650737,20.3314215434,20.936520398,22.593778995,21.1853970549,22.0240650737
859,21.9437971825,20.7753930449,22.0252467341,20.3313978043,20.9392546426,22.5912290726,21.1761430109,22.0252467341
860,21.9162371098,20.7751436426,21.977231556,20.7090637356,20.9396134424,22.4945528589,20.955286582,21.977231556
