,t41,t42,t43,t44,t45,t5,t6
737,23.2898406173,23.2919785443,23.2897357321,23.2898858027,23.2898347307,23.7844651917,23.2900244426
738,23.2903359253,23.2917283554,23.2899557292,23.2898868716,23.2898371684,23.7833723255,23.2899616263
739,23.2897384938,23.2906961121,23.289677679,23.2898880348,23.2898394623,23.7826296568,23.2904294246
740,23.5264468717,23.5215481863,23.5285596129,23.5157177527,23.5295447752,23.8027248882,23.5356937502
741,23.539142758,23.5374524925,23.540182431,23.5372651639,23.5391576529,23.8347725373,23.539716605
742,23.5409943667,23.5386406331,23.5407894526,23.5395800941,23.5397932591,23.8700069985,23.5404779462
743,23.5406789865,23.5420459138,23.5396005417,23.5398906841,23.539866293,23.8913813085,23.5406015469
744,23.5405826501,23.5410167747,23.5395117934,23.5399052346,23.5398629313,23.8991716281,23.5404265586
745,23.5393453245,23.539265183,23.5400340668,23.5399051922,23.5398642866,23.899447539,23.5401989324
746,23.5390897837,23.539588745,23.5402870784,23.5399037829,23.5398655606,23.8968538568,23.539980261
747,23.5406225561,23.5422316237,23.539976694,23.5399029874,23.5398667961,23.8933822108,23.5401949557
748,23.5406654869,23.5403846315,23.5406920833,23.539902766,23.5398679909,23.8895302604,23.540058357
749,23.5408444141,23.5408082456,23.5399387151,23.5399029261,23.5398691467,23.8852844597,23.5400558869
750,23.5394869257,23.541182006,23.5411654885,23.5399032971,23.5398702489,23.8806762551,23.5405266506
751,23.540233271,23.5424412691,23.541312077,23.5399037862,23.5398712941,23.8758077395,23.5405832694
752,23.6445110364,23.6431546062,23.6449812842,23.6399232187,23.645200027,23.8786888012,23.6308295354
753,23.6510399974,23.649733877,23.6505457294,23.647571352,23.6496307022,23.8882078093,23.7556465903
754,23.6506381544,23.6497378117,23.6507563633,23.6504589935,23.6498679752,23.899176667,23.8636958742
755,23.6499336172,23.6491716992,23.6505652063,23.6497282723,23.649894521,23.9047629017,23.9357799013
756,23.6497984374,23.648926075,23.6505304516,23.6500408737,23.6498953268,23.9047903583,23.9768894159
757,23.6501085861,23.6491984713,23.6505837783,23.6502794129,23.6498973402,23.901612621,23.998778935
758,23.6505039912,23.649760806,23.6505297397,23.649445698,23.6498992005,23.8971368962,24.0107408735
759,23.6507650737,23.6503528157,23.650261716,23.650849635,23.6499009713,23.8921925314,24.0178475501
760,23.6508339734,23.6508315782,23.6497634893,23.6516445743,23.6499027036,23.8870185442,24.0222948515
761,23.6507263084,23.6511548493,23.6512347446,23.650608719,23.6499044134,23.8816363126,24.0249641027
762,23.6504660841,23.6513242102,23.650758466,23.6514113185,23.6499061009,23.8760499378,24.0263100417
763,23.6500648437,23.6513480348,23.6510150113,23.6516239721,23.6499077622,23.8703055024,24.0266745259
764,23.7270157964,23.7251728582,23.7270794532,23.7227739487,23.726579687,23.8691821572,24.0229157251
765,23.730171703,23.729912645,23.7308542637,23.7295017302,23.7297437742,23.8763618913,24.0169746782
766,23.7306499518,23.7287918116,23.7304334499,23.7307988179,23.7298992033,23.8865400744,24.0111573706
767,23.730275758,23.7293356012,23.7304774215,23.7303231004,23.7299126827,23.8940395437,24.0063526094
768,23.7305084503,23.7316938258,23.7298744847,23.7299640532,23.7299117591,23.8981216029,24.0024762822
769,23.7298831697,23.7304009681,23.7300376306,23.7307083874,23.7299118503,23.9001691077,23.999164326
770,23.7298964404,23.7284060351,23.7294836146,23.7293294394,23.7299120666,23.9014136363,23.9961270216
771,23.7291261598,23.7280336899,23.7296128601,23.7311683396,23.7299123434,23.9023854568,23.9932145831
772,23.7290785966,23.729524467,23.731143546,23.7314473264,23.7299126528,23.9032820671,23.9903692871
773,23.7305074001,23.7321702751,23.7295935356,23.7313314689,23.7299129795,23.9041530911,23.9875718963
774,23.7287881996,23.7307462109,23.7299234705,23.7290240972,23.7299133154,23.9049954235,23.984812995
775,23.7312431876,23.728576001,23.7304017141,23.7304512768,23.7299136554,23.9057194526,23.9820842863
776,24.1519062535,24.1505310332,24.152172538,24.1460396056,23.788680765,23.8898463153,23.9560155643
777,24.1599586945,24.1606863309,24.15998378,24.1604620982,23.8351210474,23.9009720767,23.9126273812
778,24.1603145898,24.16039628,24.159812455,24.1599934583,23.8490358912,23.9228510114,23.8820898724
779,24.1610539175,24.1616671623,24.1608497135,24.160003232,24.1466576271,23.9474040784,23.8615184309
780,24.1606487334,24.1583724308,24.1604322479,24.1590323738,24.1593078486,23.9844033509,23.8471669752
781,24.1596641737,24.1602882262,24.1589908986,24.1584969083,24.1600999214,24.0151441809,23.8365607364
782,24.1585707741,24.1612079723,24.1597713584,24.1611487387,24.1598104385,24.0318573138,23.8282267299
783,24.1596962837,24.1594069851,24.1595929895,24.1602962991,24.1600178721,24.0372111622,23.8213444551
784,24.1600211333,24.1621808289,24.159710198,24.1582467478,24.1596817769,24.0363317491,23.8154486731
785,24.1612180602,24.1615600432,24.1609202962,24.1607924023,24.1593200133,24.0327051675,23.8102522691
786,24.1608692171,24.1605999807,24.160026237,24.1601779236,24.1604536224,24.0279140305,23.8055602349
787,24.1611449263,24.1616145919,24.1588442121,24.1616075224,24.1608741548,24.0224626652,23.8012347649
788,23.7675806221,23.7691595288,23.7658248063,23.7759342822,23.7732683273,24.0203208422,23.7998421379
789,23.7593819528,23.7605387863,23.7613449055,23.7619890908,23.7598386612,23.9761479863,23.7969303737
790,23.7595451402,23.759675942,23.7596263021,23.7616956574,23.7599257125,23.9228119621,23.7926191147
791,23.7610990331,23.7622799129,23.7610691606,23.7608169355,23.7599258718,23.8873106698,23.7879870337
792,23.7617899415,23.760475965,23.7596522829,23.7600950418,23.7599340478,23.8710300703,23.783648523
793,23.7600355528,23.758641632,23.7593473963,23.760852918,23.7599361131,23.8659861727,23.779712935
794,23.7600791654,23.7599572339,23.7589719805,23.7605297519,23.7599376942,23.8655074045,23.776076223
795,23.7598074745,23.7603732018,23.7613413955,23.7612264988,23.7599391616,23.8664689555,23.7726059702
796,23.7617528315,23.76202647,23.7596502595,23.7585194961,23.7599406019,23.8680281913,23.7692160618
797,23.7588705765,23.7620525261,23.7589294784,23.7598550287,23.7599420525,23.8700568251,23.765869035
798,23.7608202314,23.7594036685,23.760555399,23.7617299698,23.7599435176,23.8725157222,23.7625531841
799,23.7599210948,23.758938902,23.7600190193,23.7592223715,23.7603197341,23.8753579466,23.7592654773
800,23.2711436613,23.2711551316,23.2712634724,23.2853999601,23.2890624632,23.8499306614,23.7580462932
801,23.2610919651,23.2582552445,23.2604751911,23.2609789857,23.2608136359,23.7920473467,23.755528933
802,23.2602344013,23.2580283434,23.2611293012,23.2601087229,23.260005155,23.7197882832,23.7518349751
803,23.2605493835,23.258561648,23.259092075,23.2585764542,23.2599297849,23.6721982706,23.7478188152
804,23.2600160129,23.2611050037,23.2589995914,23.2598961169,23.259934881,23.6506271796,23.7439672463
805,23.2590564661,23.2591183159,23.2601902019,23.2603765507,23.2599375729,23.6434221332,23.7403721934
806,23.260823706,23.2609078338,23.2592086899,23.2610410746,23.2599397732,23.6413048424,23.7369611797
807,23.2613255836,23.2602325298,23.2601031819,23.2608497879,23.2599414877,23.6403172291,23.7336372366
808,23.2612022928,23.2588679419,23.2600385843,23.2598955312,23.259942833,23.6396041595,23.7303382988
809,23.2615922922,23.2588017529,23.259948342,23.258839551,23.2599439589,23.6392338561,23.7270401862
810,23.2605091638,23.2604552977,23.26076708,23.2601470673,23.2599449662,23.6392923149,23.7237386786
811,23.2597970143,23.2582575778,23.2602419625,23.2597854223,23.2599459019,23.6397494912,23.7204357247
812,23.6335947003,23.630885618,23.6346377458,23.627741683,23.5090060601,23.6185060124,23.7191869221
813,23.6405622263,23.6385782773,23.6399799253,23.6408512187,23.6397025542,23.6627190449,23.7166096896
814,23.640337002,23.6399669956,23.6392071564,23.6401046393,23.6399394148,23.726670197,23.7128432794
815,23.6403689438,23.6380604763,23.6402784827,23.6384479445,23.6397873867,23.7746509057,23.7087463993
816,23.638813921,23.6379340093,23.6399190938,23.6397076859,23.6399466022,23.7998853791,23.7048236219
817,23.64058049,23.6383639151,23.6403937218,23.6384534481,23.6399528041,23.8101462448,23.7011933413
818,23.6390815425,23.6382128608,23.6411376598,23.6393055662,23.6399529974,23.813789769,23.6978161344
819,23.6398447357,23.641523838,23.6414216328,23.6407787017,23.6399528723,23.8153142512,23.6945896514
820,23.6414913518,23.6405581832,23.6409883316,23.6385714611,23.6399527061,23.8161692211,23.6913964534
821,23.6401639897,23.6411147409,23.6399373638,23.6411976806,23.639952558,23.8164219951,23.6882046593
822,23.6392284096,23.6420586283,23.6406179543,23.63892468,23.6399524344,23.8160782708,23.6850285335
823,23.6385679166,23.6419570814,23.6394658927,23.6404622198,23.639952333,23.8152157549,23.6818812375
824,23.8276616987,23.8256662859,23.8303117391,23.818878932,23.8321529499,23.813344109,23.6787651956
825,23.8379101978,23.8394690903,23.8387156041,23.8383186119,23.8395785277,23.8311649925,23.6756681786
826,23.8388644307,23.8393461069,23.8407985235,23.8413708489,23.8396325365,23.8532057752,23.6726261738
827,23.8414275158,23.8409353257,23.8394702081,23.8399104343,23.8393312014,23.8677714059,23.6696053654
828,23.8404233547,23.8397755767,23.8400502387,23.8402306557,23.8400689496,23.8735371056,23.666587914
829,23.840229753,23.8399776117,23.8404284522,23.8400217089,23.8396694365,23.873771284,23.6635825167
830,23.839551063,23.8396439987,23.8405454426,23.840060979,23.8401045617,23.8714557778,23.6605987848
831,23.8408768951,23.841050482,23.8405942909,23.8382984649,23.8393636778,23.868154131,23.6576405954
832,23.8412499328,23.8411370971,23.8388238651,23.8413603151,23.8394558607,23.8643190451,23.6547072474
833,23.8390769392,23.8386091608,23.8399046178,23.8407403622,23.8398674538,23.8601373669,23.6517963872
834,23.8417769358,23.8410598776,23.8402991944,23.8384029733,23.8399583544,23.855587804,23.6488975679
835,23.840961956,23.8397273153,23.8394413999,23.8410960268,23.8395581265,23.8507848783,23.6460106356
836,23.8673088002,23.8683534699,23.8686002193,23.8670574752,23.8690305829,23.8465992212,23.6431397683
837,23.870416023,23.8685166528,23.8702292251,23.8699973089,23.8699981294,23.8464373111,23.6402867735
838,23.8698699243,23.8706209427,23.8700389161,23.8718247452,23.8701187026,23.8476947721,23.637450976
839,23.8690099251,23.8711081684,23.8692683819,23.8692463733,23.8707117429,23.8482662179,23.6346310892
840,23.8702373664,23.8717903824,23.8698920608,23.8689259286,23.869816898,23.8476718109,23.6318260467
841,23.8702174015,23.8704703626,23.8690893174,23.8684779226,23.8695216857,23.8462535421,23.6290352742
842,23.8707842542,23.8699485325,23.8687876263,23.8705640801,23.8694961496,23.8444329378,23.6262582873
843,23.8696892274,23.871426037,23.8701210576,23.8711443875,23.8706186672,23.8425622513,23.6235021821
844,23.8694483455,23.8710571558,23.869759273,23.8689710915,23.8702229962,23.8408113666,23.6207647821
845,23.8713058475,23.8709232918,23.8695389622,23.8693659338,23.8701263057,23.8390000671,23.6180401646
846,23.8715667632,23.8723109977,23.8707115624,23.8691769524,23.8700677254,23.8371222551,23.6153249665
847,23.8687030533,23.8717108623,23.8701347122,23.8710603973,23.8696538239,23.8352184989,23.6126184856
848,23.3820310768,23.3816760457,23.3821851989,23.3964694414,23.4015959423,23.8235018966,23.3732808767
849,23.3695304959,23.3707862054,23.3703060557,23.3694892504,23.3706421674,23.7640624049,23.3711515854
850,23.3689023384,23.370272932,23.3690217017,23.3699370381,23.3699908858,23.6880179592,23.3704927023
851,23.3711391564,23.3710279117,23.3700773196,23.368651525,23.3699310243,23.6347204633,23.3704051979
852,23.3716198779,23.3699434848,23.3692161243,23.3714996518,23.3699307046,23.6073347036,23.3699822929
853,23.3701943245,23.3698340033,23.3693826073,23.3709422358,23.3699290762,23.5948567908,23.3706377473
854,23.3704128064,23.3722258559,23.3699170407,23.3687985712,23.3699276453,23.5879967415,23.370558282
855,23.371174384,23.3718879017,23.3700655333,23.3710650474,23.3699263196,23.5825692739,23.3703562932
856,23.3689356026,23.3720063126,23.3697077647,23.3707824458,23.3699250044,23.5776064585,23.3706682615
857,23.3702680249,23.3697647788,23.3690687495,23.3694833068,23.3699237073,23.5730617605,23.370392819
858,23.3706497041,23.3690564869,23.3708604194,23.3690045174,23.3699224545,23.5689499582,23.370615446
859,23.3697013661,23.3716592571,23.3709506646,23.3695885469,23.3699212597,23.5652198778,23.3707508162
860,23.7135427454,23.7131695187,23.7155359634,23.7087577312,23.5950237952,23.5539117653,23.6136022794
861,23.7212075323,23.720824106,23.7198406715,23.7208550979,23.7196760088,23.5884455572,23.7203164679
862,23.7201426554,23.7218594454,23.7211032465,23.7205935515,23.7199156077,23.6344268484,23.7208581452
863,23.7201394785,23.7202874862,23.7200424578,23.7200069871,23.7198283042,23.6656290706,23.7208813466
864,23.7206377888,23.7199517083,23.7197325711,23.7203623773,23.7200083609,23.6792193063,23.7205094073
865,23.7211351984,23.7200256855,23.7209291057,23.7205980743,23.7194901149,23.6818212769,23.7207129192
866,23.7218226326,23.7203007596,23.7208064191,23.7194302845,23.7201165049,23.6795542731,23.7205721333
867,23.7203155679,23.7198291777,23.7192370532,23.7206928089,23.7204826912,23.6755878024,23.7207271837
868,23.7202587395,23.7193646748,23.7205271174,23.7193378273,23.7197889638,23.6709274399,23.7209416025
869,23.7214580823,23.7208095593,23.7199472396,23.7195133534,23.7204602887,23.6657019674,23.7203565293
870,23.7213248213,23.7199332903,23.7204593671,23.7192132011,23.7199342089,23.6601017336,23.7205544786
871,23.7205963703,23.71898424,23.7205491837,23.7210412571,23.7197627283,23.6541708879,23.7204671583
872,23.9563730605,23.9498551134,23.9578882681,23.9438772051,23.9588459959,23.6489455682,23.9663527517
873,23.9695202754,23.9684701763,23.9703834782,23.9671339543,23.9692853978,23.6758103018,23.9701752536
874,23.9696308946,23.9710615588,23.9713522853,23.9692397802,23.9696486352,23.7060626127,23.9708533272
875,23.9690642676,23.9698233395,23.9713076315,23.9714426341,23.9704165478,23.7255439513,23.9708933392
876,23.9710709588,23.9704511028,23.9692702769,23.9686097027,23.9697477596,23.7343792728,23.9703295613
877,23.9711128385,23.9697580533,23.9703173143,23.9715740546,23.9698784076,23.7372025591,23.9700233797
878,23.9708684332,23.9699404812,23.9712884783,23.9716544104,23.9698804899,23.737889031,23.9708560782
879,23.9704455639,23.9703777943,23.9696928499,23.9703656589,23.969877501,23.7380469984,23.9702835393
880,23.969875294,23.9709691835,23.9695583477,23.9697195621,23.9698749388,23.7379940127,23.9702945801
881,23.9699999159,23.9704051308,23.9704295315,23.9698661659,23.9698727628,23.7377447334,23.9708239004
882,23.9694458141,23.9693763116,23.9710235582,23.9701197579,23.9698708961,23.7373390039,23.970756822
883,23.9698810006,23.97090165,23.9708506714,23.9702434729,23.9698697146,23.7369522673,23.9702730055
884,23.9792824861,23.9804552015,23.9791955179,23.977803053,23.9794374917,23.7385735169,23.9803957609
885,23.979857082,23.9810996454,23.9793491526,23.9804936649,23.9798507319,23.7446679044,23.9803239131
886,23.9798877388,23.9791702928,23.980610914,23.9801391851,23.9798670546,23.7530897538,23.9805000451
887,23.9798885329,23.9792575627,23.9803005623,23.9816677503,23.9798672294,23.762212189,23.980278838
888,23.9798860626,23.9798454848,23.9806723714,23.9786374542,23.97986569,23.7713719351,23.9804230673
889,23.9798847986,23.9795935413,23.9809928707,23.979646344,23.9798644827,23.7804266361,23.9806859978
890,23.9798850794,23.9803093232,23.9798670389,23.9799912518,23.9798632762,23.7894267718,23.9801542145
891,23.9798871181,23.9805640154,23.9792525591,23.9801430833,23.9798623389,23.7984077311,23.980506004
892,23.9798893292,23.9807702719,23.979959006,23.9807219985,23.97986149,23.8073741206,23.9805951071
893,23.9798915045,23.9805233098,23.9791607554,23.9815650284,23.9798606824,23.8163364216,23.9802875019
894,23.9798935587,23.9801280242,23.9804811087,23.9789216483,23.9798598803,23.8252787167,23.9804153886
895,23.9798953605,23.9800173807,23.9804492036,23.9793078241,23.9798591035,23.8341496034,23.9800136228
896,23.5947245633,23.5879044441,23.5795127024,23.591435283,23.5853608095,23.8389116621,23.5451588938
897,23.5702543139,23.5694635741,23.56958724,23.5689541408,23.5699976535,23.7904470937,23.5715277519
898,23.5700184148,23.5699222804,23.5699341745,23.5698743811,23.5698693852,23.7241026969,23.5702509519
899,23.5698704124,23.5699049139,23.5702639445,23.5698887297,23.5698316574,23.6784355174,23.5703184769
900,23.5698779267,23.5697926972,23.5700102389,23.569906714,23.5698425034,23.6567931732,23.5705188335
901,23.5698830938,23.5689986732,23.5693539209,23.569906924,23.5698438147,23.648640054,23.5704252436
902,23.5698878719,23.5702015827,23.5697680818,23.5699063254,23.5698445021,23.6451022055,23.5701102138
903,23.5698906548,23.5707422234,23.5701877741,23.5699055282,23.5698448533,23.6424287265,23.5702282034
904,23.5698914369,23.5700053911,23.5699459489,23.5699043454,23.5698448942,23.6399189984,23.5701421802
