,b0,b1,b2,b3,b4,b5,b6
1209,29.2544037494,24.5683964405,24.533320937,40.875684335,28.3770733251,0.0588079806977,21.8260877457
1210,29.2543218515,24.5696526621,24.5338030718,40.8771797076,28.3770361884,0.0584695135031,21.8260881921
1211,29.2543215368,24.5692973016,24.5336683778,40.876358423,28.3769782844,0.0586126339043,21.8260886385
1212,29.2543052769,24.5692211949,24.5336524024,40.8759720773,28.3769480563,0.0586793336648,21.826089085
1213,29.2542879272,24.5691448034,24.5336311613,40.875602107,28.3769142874,0.0587408104746,21.8260895314
1214,29.2542557401,24.5690037725,24.5336234286,40.8749101106,28.3768423317,0.0588318716054,21.8261062787
1215,29.2542245676,24.5688793748,24.5336207717,40.8741803315,28.3767657976,0.0589320821199,21.826123026
1216,29.2541934446,24.5687211229,24.5336077556,40.8735164375,28.3766892144,0.0590423068347,21.8261397733
1217,29.2541617655,24.5685798319,24.5335998933,40.8728446259,28.3766131888,0.0591512061952,21.8261565205
1218,29.2541297475,24.568438546,24.533589383,40.872181422,28.3765372457,0.0592570243995,21.8261732678
1219,29.2540873888,24.5683143536,24.5335841415,40.8715705134,28.3764639244,0.0593044301791,21.8261900151
1220,28.9464062794,24.3102956634,24.2761463528,40.4359229617,28.077812862,0.060005590065,21.5954961881
1221,28.9463764516,24.3098937499,24.2766473125,40.4355286426,28.0777192076,0.0598911569848,21.5955338112
1222,28.9463172401,24.3101501507,24.27674875,40.4357324011,28.0659531492,0.0496010438327,21.5955714342
1223,28.9463157931,24.3099870294,24.2767935111,40.4348070274,28.0384239932,0.0497666730731,21.5956090573
1224,28.9462961217,24.3098741718,24.2768130259,40.4342971818,28.0506309518,0.0497051953651,21.5956466804
1225,28.9462746558,24.3097961612,24.2768323383,40.4337985851,28.0478525731,0.0496679245446,21.5956843034
1226,28.9462852741,24.3098580216,24.2768436734,40.4339639546,28.0478863967,0.0495808101919,21.5956832438
1227,28.9462979468,24.3099559986,24.2768494847,40.4341329341,28.0477389302,0.0495029308179,21.5956821842
1228,28.9463173576,24.3100360435,24.2768609174,40.4342258506,28.0478659267,0.0494702212136,21.5956811246
1229,28.9463324804,24.3101162629,24.2768723766,40.4343523051,28.0478100527,0.0494112828708,21.595680065
1230,28.9463467476,24.310196347,24.2768781972,40.4344746233,28.0479374517,0.0493489444214,21.5956790054
1231,28.9463619183,24.3102763376,24.2768896067,40.4345829714,28.0478813046,0.049293300351,21.5956779458
1232,29.0292032609,24.3800547964,24.3461470068,40.5518759402,28.1336442611,0.0490967878885,21.6577864541
1233,29.0292396287,24.3797094981,24.345990378,40.5515234416,28.1272211793,0.0493036453513,21.6577749566
1234,29.0292365151,24.3799730191,24.3460703749,40.5517938801,28.1303812845,0.0492158307516,21.6577634591
1235,29.0292456209,24.3800303833,24.3460546723,40.5518344027,28.1296529794,0.0492255000012,21.6577519616
1236,29.0292525223,24.380088136,24.3460550347,40.551892459,28.1297683605,0.0492216361737,21.6577404641
1237,29.0292592144,24.3801458378,24.3460580406,40.5519383201,28.1296264209,0.0492188338914,21.6577289666
1238,29.0292557575,24.3801486378,24.3460653246,40.5516569109,28.1296888489,0.049272194923,21.6577384201
1239,29.0292493415,24.3801178046,24.3460725321,40.5514133141,28.1295786714,0.049304972841,21.6577478736
1240,29.0292426598,24.3800868556,24.3460823234,40.5511810995,28.1295543233,0.0493345507529,21.6577573271
1241,29.0292357362,24.3800558529,24.3460920637,40.5509615246,28.1295299764,0.0493608299787,21.6577667806
1242,29.0292286836,24.3800573748,24.3460965735,40.5507533672,28.1295056227,0.0493845578918,21.6577762341
1243,29.0292215852,24.3800261536,24.3461062452,40.5505557956,28.129394885,0.0494062744708,21.6577856876
1244,28.7097268425,24.1111943459,24.0789715942,40.0982928093,27.8049370963,0.0517998518707,21.4181894044
1245,28.7096270222,24.1127744428,24.0796052844,40.0997682435,27.823534989,0.0495234934642,21.4181988579
1246,28.709661817,24.1119646529,24.0793132683,40.0988844706,27.8116651578,0.0498621497326,21.4182083114
1247,28.7096471701,24.1120956887,24.0793796254,40.0988648037,27.813890166,0.0498175733702,21.4182177649
1248,28.7096340276,24.1121427256,24.0794259991,40.0988498018,27.8142125563,0.0497794175614,21.4182272184
1249,28.7096251221,24.1121123783,24.0794335052,40.0987534048,27.8140731792,0.0497753462997,21.4182366719
1250,28.7096183252,24.1121188565,24.0794457714,40.0986925968,27.8141736794,0.0497660784467,21.4182421907
1251,28.7096120346,24.1121081828,24.0794496587,40.0986241114,27.8142735209,0.0497605368099,21.4182477095
1252,28.7096059446,24.1121312529,24.0794645596,40.0985541789,27.8141451885,0.0497562012875,21.4182532283
1253,28.7095999269,24.1121203633,24.079465673,40.0984860366,27.8142450469,0.0497519090405,21.4182587471
1254,28.7095941188,24.1121261126,24.0794831285,40.0984165109,27.8142308068,0.04974885573,21.4182642659
1255,28.7095884625,24.1121316411,24.0794842413,40.098347103,27.8143299338,0.0497465101991,21.4182697847
1256,28.2362544825,23.7161674768,23.6819239495,39.429286713,27.3457256043,0.0548337440569,21.0633316761
1257,28.2361754342,23.7163579936,23.6847294962,39.4306594316,27.3604589361,0.0497028178727,21.0633650293
1258,28.2362713127,23.7151351952,23.684294523,39.4292536191,27.3467346563,0.0513950343541,21.0633983824
1259,28.2362734729,23.7154890101,23.6844528461,39.4295646034,27.348608393,0.0504417572702,21.0634317356
1260,28.2362958568,23.7155263944,23.684487484,39.4294012739,27.3486633623,0.0503486427389,21.0634650887
1261,28.2363178271,23.7155658757,23.6845255841,39.429278634,27.3487144733,0.0502481069875,21.0634984419
1262,28.236340584,23.7155902613,23.6845663545,39.4291560435,27.3487630941,0.0501513451932,21.0635311308
1263,28.2363637903,23.7156321024,23.6846009538,39.4290274217,27.3488082228,0.0500590692257,21.0635638196
1264,28.2364141972,23.7156733876,23.6846413008,39.4288927706,27.3488500651,0.0499731626246,21.0635965085
1265,28.2364420636,23.7156966823,23.6846726963,39.4286301964,27.3488858406,0.0499294082794,21.0636291973
1266,28.2364917004,23.7157625595,23.6847098495,39.4286022111,27.3489289156,0.0498341624943,21.0636618862
1267,28.2365140021,23.7158026542,23.6847827885,39.4285419288,27.3489662286,0.0497289172457,21.063694575
1268,28.7454742544,24.1442544847,24.1109062054,40.1472073191,27.8824323435,0.0592195082332,21.4453233248
1269,28.7454453287,24.1425549668,24.1097977063,40.1471333244,27.8501162354,0.0499192496381,21.4453577533
1270,28.7454815509,24.1426334981,24.1098289079,40.1477084164,27.8421191568,0.0492167978946,21.4453921818
1271,28.7455316527,24.1421634767,24.1097600047,40.1466058903,27.8538979239,0.0489936568131,21.4454663661
1272,28.7455591833,24.1421608777,24.1097781008,40.146589266,27.850440342,0.0489099555598,21.4454959401
1273,28.7455873928,24.1421891968,24.1098057026,40.1465737851,27.8503541349,0.0488260607677,21.4455255141
1274,28.7456142756,24.1422319235,24.1098287608,40.1465416898,27.8503710797,0.0487449784308,21.4455550881
1275,28.7456432165,24.1422166884,24.1098518126,40.1465440714,27.8502842448,0.0486740628281,21.4455846621
1276,28.7456715052,24.1422738389,24.1098793957,40.1465374653,27.8504049358,0.0486031472253,21.4456142361
1277,28.7457004762,24.1422731915,24.109897933,40.1465000367,27.8504218943,0.0485322316226,21.4456438101
1278,28.7457288055,24.1423157503,24.1099255167,40.146487515,27.8503351171,0.0484613160198,21.4456733842
1279,28.7457578066,24.1423007303,24.1099485772,40.1464213596,27.8504558113,0.0483904004171,21.4457029582
1280,29.3135434479,24.6210566642,24.5849786673,40.947987583,28.4331681903,0.0584031778537,21.8718078804
1281,29.313783443,24.6186886454,24.5842904728,40.9494255674,28.4331879021,0.0582016157426,21.8718374544
1282,29.3138158281,24.6186849046,24.5842985657,40.9492381853,28.4332048139,0.0581307001399,21.8718670284
1283,29.313868223,24.6184235924,24.5842068245,40.9486630292,28.4332217212,0.0580597845371,21.8718966024
1284,29.3138981692,24.6184135984,24.584226487,40.948507862,28.4332385996,0.0579888689344,21.8719261765
1285,29.3139281189,24.6184511091,24.5842529392,40.948478717,28.4332554871,0.0579179533316,21.8719557505
1286,29.3139570724,24.6184648685,24.5842793798,40.9483865615,28.4332723807,0.0578470377288,21.8719853245
1287,29.3139870327,24.6185022491,24.5843058088,40.9483256806,28.4332892783,0.0577761221261,21.8720148985
1288,29.3140160071,24.6185394996,24.5843288668,40.9482646479,28.4333061775,0.0577052065233,21.8720444725
1289,29.3140459777,24.6185532602,24.5843586322,40.9481724922,28.4333230767,0.0576342909206,21.8720740465
1290,29.3140749727,24.6185903813,24.5843816902,40.9481421334,28.4333399759,0.0575633753178,21.8721036205
1291,29.3141030121,24.6186041419,24.5844114094,40.9480499777,28.4333568754,0.0574924597151,21.8721331945
1292,29.5152776569,24.7878905762,24.7526426922,41.2332632337,28.628434101,0.0574465731486,22.0230152018
1293,29.5153681778,24.7869669691,24.7522831346,41.2316191885,28.6284450138,0.0574006865821,22.0230343379
1294,29.5153540962,24.7874383175,24.7524833359,41.2323099389,28.6284559282,0.0573548000156,22.0230534741
1295,29.5153793789,24.7873630754,24.7524640787,41.2320909897,28.6284668423,0.0573089134491,22.0230726102
1296,29.5153976479,24.7873931743,24.7524789967,41.2320849076,28.6284777562,0.0572630268826,22.0230917463
1297,29.5154185584,24.7873808716,24.7524939148,41.2319717272,28.6284886703,0.0572171403161,22.0231108824
1298,29.5154359592,24.7874320598,24.7525146209,41.2319656449,28.6284995848,0.0571712537496,22.0231300186
1299,29.5154559902,24.7874409578,24.752523751,41.2319060136,28.6285104996,0.0571253671831,22.0231491547
1300,29.5154742819,24.7874498558,24.7525502077,41.2318463823,28.6285214146,0.0570794806166,22.0231682908
1301,29.5154943128,24.7874797326,24.7525593752,41.2318398544,28.6285323298,0.0570335940502,22.0231874269
1302,29.5155126157,24.7875094996,24.7525800438,41.2317537267,28.628543245,0.0569877074837,22.023206563
1303,29.5155309296,24.7875183975,24.7526006754,41.2317205917,28.6285541604,0.0569418209172,22.0232256992
1304,29.3735349335,24.6680579208,24.6338586282,41.0304096077,28.4908603143,0.0569418209172,21.9167342606
1305,29.3734840072,24.6687280273,24.6341275345,41.0315545213,28.4908603137,0.0569418209172,21.9167342606
1306,29.3735064821,24.6684508902,24.6340089842,41.031080319,28.4908603155,0.0569418209172,21.9167342606
1307,29.3734993648,24.6685165502,24.6340339611,41.0312234647,28.4908603225,0.0569418209172,21.9167342606
1308,29.3734993648,24.6685382067,24.6340462021,41.0312234651,28.4908603363,0.0569418209172,21.9167342606
1309,29.3734958749,24.66855975,24.6340462033,41.0312798426,28.4908603569,0.0569418209172,21.9167342606
1310,29.3734958747,24.6685811809,24.634058284,41.0313357294,28.4908603837,0.0569418209172,21.9167342606
1311,29.3734941465,24.6686025001,24.6340582859,41.0313357303,28.4908604159,0.0569418209172,21.9167342606
1312,29.3734924292,24.6686025082,24.6340642683,41.0313634928,28.4908604532,0.0569418209172,21.9167342606
1313,29.3734907229,24.6686448069,24.6340702118,41.0313911359,28.4908604953,0.0569418209172,21.9167342606
1314,29.3734907226,24.6686448173,24.6340702146,41.0314460657,28.490860542,0.0569418209172,21.9167342606
1315,29.3734873425,24.6686658076,24.6340819838,41.0314460672,28.4908605931,0.0569418209172,21.9167342606
1316,29.716625196,24.9573959522,24.9210223209,41.5181263271,28.8236097977,0.0569877074837,22.1740694343
1317,29.7167243295,24.9558248043,24.9203685778,41.5154140777,28.823598846,0.0570335940502,22.1740502981
1318,29.7166480507,24.9565903699,24.9206739271,41.516731517,28.8235878927,0.0570794806166,22.174031162
1319,29.7166383282,24.9564068362,24.9205888605,41.5165329282,28.8235769437,0.0571253671831,22.1740120259
1320,29.7166220842,24.9563979323,24.9205693358,41.5165925592,28.8235659975,0.0571712537496,22.1739928898
1321,29.7166012915,24.9563890283,24.9205544161,41.5166080697,28.8235550504,0.0572171403161,22.1739737537
1322,29.7165812607,24.9563801239,24.9205302041,41.5166677005,28.8235441013,0.0572630268826,22.1739546175
1323,29.7165612299,24.956371219,24.9205245764,41.5167273312,28.8235331502,0.0573089134491,22.1739354814
1324,29.7165396822,24.9563623137,24.920500364,41.5167425213,28.8235221975,0.0573548000156,22.1739163453
1325,29.7165211684,24.9563534081,24.9204854438,41.5168465923,28.8235112437,0.0574006865821,22.1738972092
1326,29.7164996207,24.9563265682,24.9204705235,41.5168617823,28.8235002888,0.0574465731486,22.173878073
1327,29.71647959,24.9563355959,24.9204556032,41.5169214127,28.8234893328,0.0574924597151,22.1738589369
1328,29.3140554264,24.6195043811,24.5849821217,40.9461795378,28.4333725459,0.0574710422607,21.8721610288
1329,29.3140642306,24.6198289332,24.5848495852,40.9497776259,28.4333883523,0.0573589715216,21.8721888632
1330,29.3141663424,24.618847502,24.584476493,40.947971667,28.4334041761,0.0572922274249,21.8722166976
1331,29.3141774736,24.6190974146,24.5845988361,40.948346252,28.4334200045,0.0572254833282,21.8722445319
1332,29.3142049571,24.6191726237,24.5846323744,40.9483149173,28.4334358181,0.0571587392315,21.8722723663
1333,29.3142308188,24.6191855478,24.5846657577,40.9482831069,28.4334516153,0.0570919951348,21.8723002006
1334,29.3142583332,24.6192597836,24.5846932386,40.9482778861,28.4334673989,0.0570252510381,21.872328035
1335,29.3142858578,24.6192929283,24.5847320707,40.94821809,28.4334831716,0.0569585069414,21.8723558693
1336,29.3143125951,24.6193459863,24.5847594021,40.9482380007,28.433498935,0.0568917628446,21.8723837037
1337,29.3143393545,24.6193788154,24.5847866967,40.9481512603,28.4335146899,0.0568250187479,21.8724115381
1338,29.3143677039,24.6194312546,24.5848249851,40.9481694143,28.4335304366,0.0567582746512,21.8724393724
1339,29.3143937143,24.6194637752,24.584852137,40.9481086286,28.4335461756,0.0566915305545,21.8724672068
1340,28.7346109518,24.1348177251,24.0990466288,40.1268447623,27.8698672453,0.0521841890261,21.4376376041
1341,28.73439504,24.1345081438,24.1011558353,40.1306780083,27.8423178407,0.0466884259509,21.437648042
1342,28.7345128544,24.1329985607,24.1005749314,40.1281976445,27.8375015216,0.0466633969146,21.4376584799
1343,28.7345010176,24.133333881,24.1007159912,40.1286782896,27.8421550367,0.0466383678784,21.4376689177
1344,28.7345119439,24.1333387226,24.100716529,40.1286834301,27.8407030535,0.0466133388421,21.4376793556
1345,28.7345219211,24.1333435604,24.1007246629,40.1286883345,27.8406141221,0.0465883098058,21.4376897935
1346,28.7345337967,24.1333361376,24.1007289776,40.1286183777,27.8407150106,0.0465632807696,21.4377002314
1347,28.734544723,24.1333532373,24.1007294305,40.1286232825,27.8405307,0.0465382517333,21.4377106693
1348,28.7345556494,24.1333335178,24.1007375644,40.1285533258,27.8407269696,0.046513222697,21.4377211072
1349,28.7345675283,24.1333383557,24.1007379605,40.1285582305,27.8405426595,0.0464881936608,21.437731545
1350,28.7345784547,24.1333184973,24.1007460944,40.1284882739,27.8406440205,0.0464631646245,21.4377419829
1351,28.7345893811,24.1333480313,24.100746433,40.1284557479,27.840554619,0.0464381355882,21.4377524208
1352,28.7940028378,24.1833818274,24.150488687,40.2128503583,27.9014834722,0.046417278058,21.4818586632
1353,28.7940308362,24.1831409447,24.1503833992,40.2123480721,27.8967759645,0.0463964205278,21.4818673614
1354,28.7940303348,24.1832691685,24.1504496452,40.2125814172,27.8990937134,0.0463755629976,21.4818760596
1355,28.79403944,24.1832732052,24.150440892,40.2125177837,27.8985220513,0.0463547054673,21.4818847579
1356,28.7940485452,24.183277242,24.1504554667,40.2125272074,27.8985270362,0.0463338479371,21.4818934561
1357,28.7940576504,24.1832812789,24.1504622462,40.2125001025,27.898532021,0.0463129904069,21.4819021543
1358,28.7940648732,24.1833097334,24.1504690258,40.2124729977,27.898439181,0.0462921328767,21.4819108526
1359,28.7940739784,24.1833137705,24.1504835427,40.2124822046,27.8985419909,0.0462712753464,21.4819195508
1360,28.794081214,24.183317808,24.1504864609,40.2124911981,27.8984491512,0.0462504178162,21.4819282491
1361,28.7940912524,24.1833461257,24.1504971021,40.2124279949,27.8984541364,0.046229560286,21.4819369473
1362,28.7940984942,24.1833501637,24.1505077291,40.2124728763,27.8984591216,0.0462087027558,21.4819456455
1363,28.7941066724,24.183354202,24.150514509,40.2124098835,27.898464107,0.0461878452256,21.4819543438
1364,29.3619617392,24.6627422844,24.6252920668,41.0220948851,28.480540665,0.0562375979098,21.9079305357
1365,29.3622094034,24.6600491796,24.6249879077,41.015626386,28.4805466825,0.0560908336841,21.9079409736
1366,29.362219611,24.6600434003,24.6249835138,41.0154928476,28.4805525651,0.0560658046478,21.9079514114
1367,29.3622538953,24.6597246369,24.6248670884,41.0149414421,28.4805584481,0.0560407756116,21.9079618493
1368,29.36226178,24.6597668522,24.6248805778,41.0149089116,28.4805643082,0.0560157465753,21.9079722872
1369,29.3622727067,24.6597716838,24.6248940344,41.0149253743,28.4805701878,0.055990717539,21.9079827251
1370,29.3622821259,24.6597765175,24.6249074583,41.0148438534,28.4805760759,0.0559656885028,21.907993163
1371,29.3622900645,24.6598183689,24.6249208497,41.0149089292,28.4805819719,0.0559406594665,21.9080036009
1372,29.362300991,24.6598415769,24.6249342089,41.0148764007,28.4805878744,0.0559156304302,21.9080140387
1373,29.3623096997,24.6598646958,24.6249526979,41.0148921106,28.480593782,0.055890601394,21.9080244766
